Date,EW_Open
2016-01-06,106.9996512179472
2016-01-07,106.78379188265119
2016-01-08,102.29374530364056
2016-01-11,105.9028309705306
2016-01-12,106.22159732117944
2016-01-13,105.14447594662101
2016-01-14,103.40926556684533
2016-01-15,106.45949301427724
2016-01-18,104.40287856666409
2016-01-19,106.71658541231739
2016-01-20,106.565441793325
2016-01-21,105.06258785481356
2016-01-22,106.7036019733974
2016-01-25,108.18559118193023
2016-01-26,107.63119082548181
2016-01-27,111.14313484697925
2016-01-28,108.18783425311653
2016-01-29,112.46521222834684
2016-02-01,119.47375034799381
2016-02-02,116.41003629139492
2016-02-03,114.80663253823106
2016-02-04,114.80663253823106
2016-02-05,114.80663253823106
2016-02-08,114.80663253823106
2016-02-09,114.80663253823106
2016-02-10,114.80663253823106
2016-02-11,114.80663253823106
2016-02-12,114.80663253823106
2016-02-15,112.98986272422634
2016-02-16,117.41812163956311
2016-02-17,121.21145714545736
2016-02-18,120.81059777979948
2016-02-19,119.84588376843199
2016-02-22,122.3267540153192
2016-02-23,123.20100225721087
2016-02-24,121.80698436620284
2016-02-25,122.53846342709599
2016-02-26,123.04619502048104
2016-02-29,123.04619502048104
2016-03-01,123.0922735467249
2016-03-02,129.63792921572315
2016-03-03,127.97811168553878
2016-03-04,127.04186543639825
2016-03-07,129.06569200632524
2016-03-08,127.31571528376365
2016-03-09,126.0642952043183
2016-03-10,124.83661486178028
2016-03-11,125.57267217246853
2016-03-14,127.45673543579724
2016-03-15,127.09107128454714
2016-03-16,123.64664965259786
2016-03-17,127.2642778571771
2016-03-18,125.36247868440589
2016-03-21,127.07716805594308
2016-03-22,125.9248791324849
2016-03-23,125.98822252117857
2016-03-24,125.06269387809597
2016-03-25,124.8531431957167
2016-03-28,123.0271841068657
2016-03-29,121.99122278057798
2016-03-30,123.21488122550808
2016-03-31,126.71691311622152
2016-04-01,123.57288799480516
2016-04-04,123.57288799480516
2016-04-05,123.57288799480516
2016-04-06,120.86441704691673
2016-04-07,122.08454978709318
2016-04-08,121.29339755311304
2016-04-11,121.17080024797089
2016-04-12,121.69524213245937
2016-04-13,120.15780203683036
2016-04-14,122.67540236881801
2016-04-15,119.67936563491821
2016-04-18,122.82711584713994
2016-04-19,124.18046836463772
2016-04-20,121.78497110094342
2016-04-21,120.80498566919444
2016-04-22,120.11342634473529
2016-04-25,117.8004598228299
2016-04-26,117.47119271025366
2016-04-27,117.30115232662278
2016-04-28,119.47702983934052
2016-04-29,116.56240062324368
2016-05-02,116.56240062324368
2016-05-03,116.50547950121822
2016-05-04,116.69336369572854
2016-05-05,115.69055954290896
2016-05-06,115.24062982870608
2016-05-09,118.12074675851939
2016-05-10,118.92954326162533
2016-05-11,120.9186042668868
2016-05-12,123.41698811005573
2016-05-13,121.42923474798397
2016-05-16,120.83183287601082
2016-05-17,121.67145098472128
2016-05-18,121.2597797160246
2016-05-19,122.77363090125881
2016-05-20,121.5874410746049
2016-05-23,123.43365953406509
2016-05-24,125.47642744803915
2016-05-25,126.52315814154488
2016-05-26,126.96170198674105
2016-05-27,126.33420043088952
2016-05-30,126.46289732018296
2016-05-31,128.41887279432646
2016-06-01,127.71247116400271
2016-06-02,131.2218647976311
2016-06-03,130.49509908715072
2016-06-06,132.7498447943707
2016-06-07,132.84596417874707
2016-06-08,135.86567507957926
2016-06-09,135.86567507957926
2016-06-10,135.86567507957926
2016-06-13,133.27557097649088
2016-06-14,131.7469857468897
2016-06-15,134.3636740859674
2016-06-16,134.32995877947127
2016-06-17,133.79035711288452
2016-06-20,134.57626184152096
2016-06-21,134.44979796117667
2016-06-22,135.82075506327104
2016-06-23,136.51010781891492
2016-06-24,136.50979877004818
2016-06-27,130.98943228624304
2016-06-28,128.5403627473481
2016-06-29,132.7838762439027
2016-06-30,134.33135959080286
2016-07-01,134.57412743081852
2016-07-04,134.89647748518962
2016-07-05,135.85857430282906
2016-07-06,133.6986368432337
2016-07-07,133.0324311840291
2016-07-08,132.77091942028125
2016-07-11,136.26400949517074
2016-07-12,136.9120769987301
2016-07-13,140.82893525337687
2016-07-14,139.4031397079935
2016-07-15,142.57825680168307
2016-07-18,147.66463578477197
2016-07-19,147.84148473155741
2016-07-20,145.62354277591317
2016-07-21,144.9472497142091
2016-07-22,146.07806046155034
2016-07-25,145.39359418713317
2016-07-26,144.10921667060074
2016-07-27,147.42045961107527
2016-07-28,148.56731920826192
2016-07-29,148.3728053131882
2016-08-01,146.9364790235247
2016-08-02,148.9306971978168
2016-08-03,147.49749160299496
2016-08-04,149.3659203879687
2016-08-05,150.1096792318383
2016-08-08,154.55924072070997
2016-08-09,153.2914268143323
2016-08-10,153.60075092315674
2016-08-11,153.9204845623094
2016-08-12,153.96793591246313
2016-08-15,154.08071811831726
2016-08-16,153.92605923633187
2016-08-17,154.04395340900032
2016-08-18,153.14710661829736
2016-08-19,152.38533623364506
2016-08-22,149.45699220774125
2016-08-23,150.0384877068656
2016-08-24,150.54141906816133
2016-08-25,150.6188426698957
2016-08-26,150.27917346175835
2016-08-29,151.04334081922258
2016-08-30,150.49648064983134
2016-08-31,150.72343551869295
2016-09-01,150.67600032261439
2016-09-02,152.3472456640127
2016-09-05,151.3217113650575
2016-09-06,153.3010058694956
2016-09-07,153.59086388957743
2016-09-08,154.66917878754285
2016-09-09,152.25772328279456
2016-09-12,144.74706880413757
2016-09-13,145.75747958008125
2016-09-14,146.99367065818942
2016-09-15,146.99367065818942
2016-09-16,146.99367065818942
2016-09-19,152.46730930951176
2016-09-20,155.118737006674
2016-09-21,154.1799026703348
2016-09-22,157.093256755751
2016-09-23,154.6017336164202
2016-09-26,155.1789216411357
2016-09-27,154.5354012469856
2016-09-28,154.5354012469856
2016-09-29,155.8469431157015
2016-09-30,154.69353901610083
2016-10-03,155.9690118322567
2016-10-04,156.66788271495275
2016-10-05,157.69072785669442
2016-10-06,157.9533356355161
2016-10-07,155.64208484182552
2016-10-10,155.64208484182552
2016-10-11,155.3128473904668
2016-10-12,153.46933493322257
2016-10-13,156.08393515372762
2016-10-14,152.07317689000342
2016-10-17,152.47123174278104
2016-10-18,152.33405892703
2016-10-19,153.67085819828267
2016-10-20,153.5138142546829
2016-10-21,153.32358020665694
2016-10-24,153.9974881483584
2016-10-25,155.41842835290092
2016-10-26,153.41334169738147
2016-10-27,154.9182965901433
2016-10-28,154.14375941607418
2016-10-31,153.65123013087683
2016-11-01,153.2861910158274
2016-11-02,151.45097695564738
2016-11-03,149.32126277806807
2016-11-04,147.2181521824428
2016-11-07,146.59817494178304
2016-11-08,150.54901492838957
2016-11-09,151.11223134215996
2016-11-10,148.36903213968083
2016-11-11,145.8783830039355
2016-11-14,143.8700928785363
2016-11-15,141.2555394659237
2016-11-16,143.51374336164824
2016-11-17,143.5273271774759
2016-11-18,143.64539388734468
2016-11-21,146.27767723433826
2016-11-22,147.54069085996977
2016-11-23,148.18587454971
2016-11-24,148.15004477208976
2016-11-25,148.12782807252844
2016-11-28,149.47739194363965
2016-11-29,150.1432589511482
2016-11-30,150.8737581603381
2016-12-01,151.9071271078927
2016-12-02,151.06300943724963
2016-12-05,149.65639451085303
2016-12-06,151.20084451169384
2016-12-07,153.42436508256563
2016-12-08,154.71663076050427
2016-12-09,153.09603877943388
2016-12-12,154.32040989155672
2016-12-13,152.53084900914405
2016-12-14,153.93755114808374
2016-12-15,152.3253522405819
2016-12-16,152.56255733723543
2016-12-19,152.18320889375647
2016-12-20,150.92853729092346
2016-12-21,149.9450873744731
2016-12-22,149.965496997444
2016-12-23,148.02516160692488
2016-12-26,148.15397187641688
2016-12-27,147.978163213146
2016-12-28,149.9143292563302
2016-12-29,151.6116786878936
2016-12-30,152.4131063733782
2017-01-02,152.4131063733782
2017-01-03,154.09028343278536
2017-01-04,154.44725564061378
2017-01-05,154.74985858372278
2017-01-06,159.4945434842791
2017-01-09,162.30201806827466
2017-01-10,158.33828186502262
2017-01-11,162.36303607784973
2017-01-12,161.7547924275301
2017-01-13,164.2495345680081
2017-01-16,163.67797654988814
2017-01-17,163.94494942256384
2017-01-18,166.8834996418077
2017-01-19,167.07683062066837
2017-01-20,164.36485190294226
2017-01-23,167.0202538821162
2017-01-24,168.3678878472776
2017-01-25,168.3678878472776
2017-01-26,168.3678878472776
2017-01-27,168.3678878472776
2017-01-30,168.3678878472776
2017-01-31,168.3678878472776
2017-02-01,168.3678878472776
2017-02-02,171.04283944927917
2017-02-03,170.0627462231383
2017-02-06,169.83171119495313
2017-02-07,170.24658880428393
2017-02-08,169.97426356101522
2017-02-09,170.8142856189183
2017-02-10,173.59978821812842
2017-02-13,176.390927937566
2017-02-14,175.23708331828215
2017-02-15,176.41029535021102
2017-02-16,177.13477601810376
2017-02-17,173.820290546028
2017-02-20,172.33985030894377
2017-02-21,172.01309414299166
2017-02-22,175.60790735361527
2017-02-23,176.51294344298694
2017-02-24,176.78849985161605
2017-02-27,176.78849985161605
2017-02-28,176.78849985161605
2017-03-01,171.92320712731808
2017-03-02,173.18996411926892
2017-03-03,170.40669690346232
2017-03-06,172.04453283426713
2017-03-07,171.67131990315963
2017-03-08,171.69994871956962
2017-03-09,171.3560113322978
2017-03-10,170.90865296733622
2017-03-13,172.0665589741298
2017-03-14,176.01304237210022
2017-03-15,175.25647441708313
2017-03-16,175.66802453021614
2017-03-17,177.0962834455529
2017-03-20,178.56160220321343
2017-03-21,179.02000462279028
2017-03-22,178.31151742351298
2017-03-23,180.02939823695593
2017-03-24,179.52413593992895
2017-03-27,179.39547928012146
2017-03-28,180.2136622448357
2017-03-29,178.9820310242322
2017-03-30,178.0257176379768
2017-03-31,177.4887077175841
2017-04-03,177.4887077175841
2017-04-04,177.4887077175841
2017-04-05,180.45407303012146
2017-04-06,178.3916086080123
2017-04-07,176.5891909696618
2017-04-10,179.88879982306034
2017-04-11,176.70596739710595
2017-04-12,174.58080424094686
2017-04-13,172.83511410927287
2017-04-14,177.15369613803162
2017-04-17,180.37368276167888
2017-04-18,180.3979077825741
2017-04-19,178.65972824485934
2017-04-20,177.86956487383162
2017-04-21,179.96513203212194
2017-04-24,182.73212857149085
2017-04-25,183.2680444133525
2017-04-26,185.47260017784274
2017-04-27,185.3565958568028
2017-04-28,185.50338861893636
2017-05-01,185.50338861893636
2017-05-02,186.2452877395007
2017-05-03,185.7224059202233
2017-05-04,186.1546320039399
2017-05-05,185.61657771285698
2017-05-08,185.55347831881775
2017-05-09,184.71528740318453
2017-05-10,185.202491526701
2017-05-11,185.23429164107964
2017-05-12,184.90690791850187
2017-05-15,183.83063168428382
2017-05-16,184.66170801435197
2017-05-17,183.91004445601482
2017-05-18,180.5531005859375
2017-05-19,182.95510593725712
2017-05-22,183.35238921885588
2017-05-23,183.68010149196704
2017-05-24,183.99090325102514
2017-05-25,184.13055077377632
2017-05-26,183.74365944765051
2017-05-29,183.74365944765051
2017-05-30,183.74365944765051
2017-05-31,184.00193634811714
2017-06-01,182.2969938589602
2017-06-02,183.0584934001066
2017-06-05,185.00515151510433
2017-06-06,185.89331519847013
2017-06-07,184.12544143443205
2017-06-08,184.272176119746
2017-06-09,184.86427717792745
2017-06-12,183.26320838928223
2017-06-13,183.99256324768066
2017-06-14,184.38555912095674
2017-06-15,181.18562918293233
2017-06-16,180.345736133809
2017-06-19,182.2230974022223
2017-06-20,184.76438138922867
2017-06-21,185.73259274813594
2017-06-22,186.62516109310852
2017-06-23,188.228965408948
2017-06-26,188.74977002825057
2017-06-27,191.90291208150435
2017-06-28,190.22539635093844
2017-06-29,189.69840765972526
2017-06-30,187.61997777588513
2017-07-03,186.8552261274688
2017-07-04,185.9896299401108
2017-07-05,185.72104403437402
2017-07-06,187.91403153477881
2017-07-07,187.71066535249048
2017-07-10,188.58571484624122
2017-07-11,192.80601917967505
2017-07-12,195.85744929800228
2017-07-13,198.95194884708948
2017-07-14,192.6326819633951
2017-07-17,194.20277295793807
2017-07-18,196.7353240811095
2017-07-19,201.32801217448954
2017-07-20,203.89125987461634
2017-07-21,202.28726992315177
2017-07-24,198.98103266346212
2017-07-25,202.8761692436374
2017-07-26,204.49580527325065
2017-07-27,202.51786224209533
2017-07-28,202.64005067397136
2017-07-31,200.0092313727554
2017-08-01,202.52448815715556
2017-08-02,205.2850410889606
2017-08-03,206.9400502224358
2017-08-04,205.23175356339436
2017-08-07,207.57161854724495
2017-08-08,207.23516002966434
2017-08-09,203.55293848076644
2017-08-10,201.8256982491941
2017-08-11,197.44950557241634
2017-08-14,202.57565303724638
2017-08-15,202.20162887962496
2017-08-16,200.4897298228984
2017-08-17,199.40407871713444
2017-08-18,198.55700909361548
2017-08-21,199.28954276260063
2017-08-22,200.64997203982605
2017-08-23,202.66475942183513
2017-08-24,203.76704803778202
2017-08-25,210.4682577872763
2017-08-28,210.44183425514066
2017-08-29,207.22975608280726
2017-08-30,207.07304536079874
2017-08-31,209.14791603477633
2017-09-01,208.866068003129
2017-09-04,208.8716047831944
2017-09-05,208.74136712599773
2017-09-06,211.05152967024821
2017-09-07,210.6081610115207
2017-09-08,211.41621546842615
2017-09-11,212.28173664637976
2017-09-12,210.10453307871916
2017-09-13,209.6159760222143
2017-09-14,204.19487517220634
2017-09-15,203.62899141895528
2017-09-18,208.87968972264503
2017-09-19,210.56403827667236
2017-09-20,209.97056758647062
2017-09-21,204.3125579016549
2017-09-22,206.19076717143156
2017-09-25,198.0942648089662
2017-09-26,196.68862278607426
2017-09-27,196.87932826061638
2017-09-28,200.69408913047945
2017-09-29,197.7115281747312
2017-10-02,200.11419588205766
2017-10-03,202.04810858745964
2017-10-04,202.04810858745964
2017-10-05,204.46967337082845
2017-10-06,204.4778883408527
2017-10-09,204.4778883408527
2017-10-10,204.4778883408527
2017-10-11,205.2544626313813
2017-10-12,203.81800925974943
2017-10-13,204.28857022888806
2017-10-16,206.2741719654628
2017-10-17,211.04420296026737
2017-10-18,209.79592420616927
2017-10-19,206.84419742895633
2017-10-20,207.25716125721834
2017-10-23,207.77920335652877
2017-10-24,206.35614066221277
2017-10-25,207.4702584986784
2017-10-26,207.68565645023267
2017-10-27,208.07199092787138
2017-10-30,209.65117086683
2017-10-31,210.47048597919698
2017-11-01,212.00801020252462
2017-11-02,210.87949807303292
2017-11-03,212.6727964634798
2017-11-06,214.86194904483094
2017-11-07,214.51814071499572
2017-11-08,213.86179612607373
2017-11-09,213.6187696262282
2017-11-10,210.03481516546134
2017-11-13,209.82630673233345
2017-11-14,208.80802216821786
2017-11-15,206.5494228674441
2017-11-16,206.8004873626086
2017-11-17,208.977021081107
2017-11-20,207.38369098974735
2017-11-21,207.53111418899223
2017-11-22,208.37249288753588
2017-11-23,209.967152070026
2017-11-24,209.4094866343907
2017-11-27,210.51545257957613
2017-11-28,203.9655890367469
2017-11-29,204.62127019921127
2017-11-30,198.40606074430505
2017-12-01,199.10404364916744
2017-12-04,193.7936433286083
2017-12-05,190.03704654927157
2017-12-06,183.41210665021623
2017-12-07,180.65972838109855
2017-12-08,180.04332388663778
2017-12-11,182.6032130766888
2017-12-12,182.70507394051066
2017-12-13,181.52789581065275
2017-12-14,183.0547581108249
2017-12-15,180.04438108327437
2017-12-18,177.90745151286222
2017-12-19,181.260951664983
2017-12-20,178.43237828235237
2017-12-21,179.58610598895015
2017-12-22,178.67632645976786
2017-12-25,180.25069452791797
2017-12-26,175.80911657761555
2017-12-27,174.690155846732
2017-12-28,173.02358475509956
2017-12-29,177.48543455162826
2018-01-01,177.48543455162826
2018-01-02,178.73593454944844
2018-01-03,185.5686207206882
2018-01-04,182.76112967121358
2018-01-05,183.36601553157885
2018-01-08,176.49758549125826
2018-01-09,177.96257863725936
2018-01-10,175.01027445890466
2018-01-11,175.20849948026697
2018-01-12,177.1983875741764
2018-01-15,184.14930995629757
2018-01-16,178.83132064585783
2018-01-17,179.38620362962996
2018-01-18,180.47416517685872
2018-01-19,181.17788892862748
2018-01-22,181.57359872545516
2018-01-23,183.12776503270987
2018-01-24,181.09660934915348
2018-01-25,177.59681658842126
2018-01-26,178.4049175807408
2018-01-29,181.42638716405753
2018-01-30,181.60109156005237
2018-01-31,179.80889787479322
2018-02-01,181.74439175274907
2018-02-02,183.4627746076
2018-02-05,175.22565935095963
2018-02-06,167.11077701802157
2018-02-07,168.38820519739267
2018-02-08,169.39006774279537
2018-02-09,164.3061115693073
2018-02-12,167.01097097202222
2018-02-13,167.01097097202222
2018-02-14,167.01097097202222
2018-02-15,167.01097097202222
2018-02-16,167.01097097202222
2018-02-19,167.01097097202222
2018-02-20,167.01097097202222
2018-02-21,172.40250418137532
2018-02-22,174.8899026987504
2018-02-23,176.38774817330497
2018-02-26,179.88491013585303
2018-02-27,176.79095840454102
2018-02-28,176.79095840454102
2018-03-01,172.12388955330363
2018-03-02,174.8057935091914
2018-03-05,176.63446819538973
2018-03-06,173.2098107240638
2018-03-07,170.58705316271102
2018-03-08,173.02925962331344
2018-03-09,175.03680484148921
2018-03-12,180.3485844281255
2018-03-13,181.08140885100073
2018-03-14,181.23884835535165
2018-03-15,177.95688294391243
2018-03-16,177.21325169777384
2018-03-19,175.36403212255362
2018-03-20,174.25394708283093
2018-03-21,174.85793133171236
2018-03-22,177.64951336140535
2018-03-23,168.9577085144666
2018-03-26,168.7430319104876
2018-03-27,173.57029801972058
2018-03-28,168.60693579303975
2018-03-29,170.2145269160368
2018-03-30,170.14442235596326
2018-04-02,169.03124429741683
2018-04-03,161.8797699091386
2018-04-04,161.8797699091386
2018-04-05,161.8797699091386
2018-04-06,161.8797699091386
2018-04-09,164.63646612361987
2018-04-10,163.05652723507006
2018-04-11,170.9903504507882
2018-04-12,169.56442461208422
2018-04-13,172.49093044047453
2018-04-16,173.6876427397436
2018-04-17,176.53826723293383
2018-04-18,176.11658678249438
2018-04-19,176.11541156379545
2018-04-20,173.02430775700782
2018-04-23,173.31248335935632
2018-04-24,170.11118787648726
2018-04-25,166.25409749089454
2018-04-26,167.4475914507496
2018-04-27,168.5747446332659
2018-04-30,168.3419927285642
2018-05-01,168.3419927285642
2018-05-02,174.0599846158709
2018-05-03,178.182752979045
2018-05-04,174.93537852228906
2018-05-07,180.52718419444804
2018-05-08,184.3694751895204
2018-05-09,185.19889272962297
2018-05-10,187.42874894823348
2018-05-11,188.2809317452567
2018-05-14,191.68332876477922
2018-05-15,195.51974633275245
2018-05-16,190.7953263107611
2018-05-17,190.81218861560433
2018-05-18,188.67325545330436
2018-05-21,189.25587877935294
2018-05-22,191.4092753663355
2018-05-23,190.6928293850957
2018-05-24,187.97775511838952
2018-05-25,189.49648604101066
2018-05-28,191.390557931394
2018-05-29,194.24992074771802
2018-05-30,194.63122953687395
2018-05-31,195.30578770929452
2018-06-01,190.89235827387597
2018-06-04,196.87032685961043
2018-06-05,202.0803410471702
2018-06-06,206.93621150814758
2018-06-07,209.88330087856372
2018-06-08,210.58033993779395
2018-06-11,208.57241453443254
2018-06-12,208.31736755371094
2018-06-13,208.08272614771005
2018-06-14,207.28205260451958
2018-06-15,204.11762965455347
2018-06-18,204.11762965455347
2018-06-19,202.02976265732124
2018-06-20,197.07841972428926
2018-06-21,198.6053553795328
2018-06-22,196.40827001844133
2018-06-25,193.7817344081645
2018-06-26,194.27305377259546
2018-06-27,199.50409824994145
2018-06-28,193.69333224393884
2018-06-29,197.06245770746347
2018-07-02,200.7627479981403
2018-07-03,203.6272513720454
2018-07-04,199.87286221251196
2018-07-05,199.37646854167082
2018-07-06,199.62964908444152
2018-07-09,203.1161098674852
2018-07-10,209.6578719080711
2018-07-11,203.49800357040093
2018-07-12,204.8804232149708
2018-07-13,211.3254690559543
2018-07-16,212.31184912701042
2018-07-17,209.40892813157063
2018-07-18,208.96413281499122
2018-07-19,208.623347107245
2018-07-20,209.7203980270697
2018-07-23,210.7612597407127
2018-07-24,210.2546833194032
2018-07-25,210.51091007310518
2018-07-26,213.06780309093241
2018-07-27,211.71827232594393
2018-07-30,212.75928958581417
2018-07-31,208.19325988146724
