Date,EW_Close_Wealth,EW_Open_Wealth
2015-03-11,1.0166269633398046,1.0110483383425684
2015-03-12,1.0258838793589034,1.0172278179187828
2015-03-13,1.0210669441937472,1.0258414961483173
2015-03-16,1.0130635233143264,1.0201053939707976
2015-03-17,1.014985854902734,1.0170704014149468
2015-03-18,1.0259478670382147,1.0141506002059593
2015-03-19,1.0341979137374961,1.0289725337948465
2015-03-20,1.03134786347196,1.0285655472826827
2015-03-23,1.0323221049129723,1.0313139580868615
2015-03-24,1.031471684688399,1.031406796549969
2015-03-25,1.0232959763324019,1.0285407116275596
2015-03-26,1.0225907193453814,1.01329756090754
2015-03-27,1.0080253397113477,1.0174922472197407
2015-03-30,1.0086051496101065,1.0101451192515751
2015-03-31,1.0160950510508582,1.013562217067735
2015-04-01,1.0071937530157888,1.012857468481304
2015-04-02,1.016414389616814,1.0097315905238955
2015-04-03,1.016414389616814,1.0097315905238955
2015-04-06,1.016414389616814,1.0097315905238955
2015-04-07,1.0204402938041424,1.018711525415003
2015-04-08,1.0115654704988417,1.0199140697967999
2015-04-09,1.0120783286479187,1.0127489699776278
2015-04-10,1.0137595530056103,1.0162643984530946
2015-04-13,1.017919134151102,1.0134866628791064
2015-04-14,1.0167229273895035,1.0147146289410003
2015-04-15,1.0053424151505679,1.0144305714786794
2015-04-16,1.017277590857194,1.0073446731730378
2015-04-17,1.0120465968302435,1.0132357078913603
2015-04-20,1.0087789106855607,1.0066091078862858
2015-04-21,1.0098996890642546,1.0094583912296553
2015-04-22,1.0191481445747814,1.010814005056877
2015-04-23,1.043755105485294,1.021344029138664
2015-04-24,1.0508640656014856,1.0465473733001216
2015-04-27,1.0624072412452892,1.0539949757925027
2015-04-28,1.0610570244930644,1.063528610833559
2015-04-29,1.0495039754356186,1.0574456861495984
2015-04-30,1.0430751313016489,1.0485760568602056
2015-05-01,1.0430751313016489,1.0485760568602056
2015-05-04,1.0453349784931525,1.0468333189298902
2015-05-05,1.0429123731948111,1.0447748533604873
2015-05-06,1.0399782369732247,1.0349693427777114
2015-05-07,1.0242386639613614,1.033146569302426
2015-05-08,1.024445489885673,1.0256852199604274
2015-05-11,1.018599374868268,1.032011628061537
2015-05-12,1.0207093113389991,1.0148711443039415
2015-05-13,1.0239095569297034,1.0211070712103927
2015-05-14,1.0122775373950643,1.023801177512908
2015-05-15,1.011346842144449,1.0140383225287957
2015-05-18,1.0104864541301664,1.0116600036303833
2015-05-19,1.0223445672677003,1.01440480058479
2015-05-20,1.020128257281143,1.023751763431583
2015-05-21,1.006966341615807,1.0120008119906843
2015-05-22,1.0151523475208324,1.009809373703924
2015-05-25,1.0115325577492953,1.013177086327049
2015-05-26,1.0160867183380722,1.01669398923009
2015-05-27,1.0213928394713159,1.0143396607371697
2015-05-28,1.0209151231727769,1.0250033238077974
2015-05-29,1.0190717138273122,1.0219734719605869
2015-06-01,1.0103832444979934,1.0161659514415562
2015-06-02,1.0089909562752468,1.0079502792826613
2015-06-03,1.0041459323699276,1.0090293403813517
2015-06-04,0.9852883368469494,1.0000161181308276
2015-06-05,0.9834589190474464,0.9814357682808623
2015-06-08,0.9855997291909272,0.9797930730248456
2015-06-09,0.9651478130269668,0.9802351043856248
2015-06-10,0.9742091730748055,0.9690049846046297
2015-06-11,0.9715884601513145,0.977270966814286
2015-06-12,0.9703465348124272,0.9698016447087788
2015-06-15,0.9676251235887273,0.970377683666774
2015-06-16,0.9618178457133171,0.9663154886351679
2015-06-17,0.9587372731720821,0.9628412532961289
2015-06-18,0.9639542546130593,0.9602153217651122
2015-06-19,0.9639542546130593,0.9602153217651122
2015-06-22,0.9762547653457205,0.9676936643063394
2015-06-23,0.9788146275309563,0.9802882264589472
2015-06-24,0.9806678669420659,0.9785541290441634
2015-06-25,0.9874011001425714,0.9815919667390756
2015-06-26,0.9874296309096376,0.9859554676065377
2015-06-29,0.9682938850484365,0.9752044829051205
2015-06-30,0.9749504267349177,0.9626760674045587
2015-07-01,0.9832731362111142,0.9734999899774059
2015-07-02,0.9835014770236804,0.9839086194860144
2015-07-03,0.9802375291991519,0.9790595052068795
2015-07-06,0.9697416126724736,0.9708969387045487
2015-07-07,0.9710044311012188,0.9709403989558656
2015-07-08,0.9420009479855682,0.9638415826720204
2015-07-09,0.9315101315912047,0.9247647783399724
2015-07-10,0.9315101315912047,0.9299261347271537
2015-07-13,0.9442920940216011,0.9387370063478637
2015-07-14,0.9463278879994452,0.9463559480727591
2015-07-15,0.9491692459032921,0.9479382777427884
2015-07-16,0.9501550826764232,0.9483297222510216
2015-07-17,0.9480121654318379,0.9499503941023919
2015-07-20,0.9413365775834677,0.9528018132435933
2015-07-21,0.9458152419396352,0.9408880836281728
2015-07-22,0.9385485818480246,0.9387206567687448
2015-07-23,0.9281394537221409,0.9314078311864065
2015-07-24,0.9242498432238699,0.9255045083817709
2015-07-27,0.9013388651391918,0.9174328015931372
2015-07-28,0.9011319184868882,0.8983601090763158
2015-07-29,0.8962964325958702,0.8996836022203655
2015-07-30,0.906185162653317,0.8955585474209707
2015-07-31,0.9072835538081442,0.9046847025085757
2015-08-03,0.8975205651681547,0.9033862174937635
2015-08-04,0.8945644713727956,0.8962347678197642
2015-08-05,0.8999358148263586,0.8925118890597888
2015-08-06,0.8888293755433614,0.899209192035276
2015-08-07,0.8873497017637597,0.8802331973681007
2015-08-10,0.8923807500112977,0.881143877104259
2015-08-11,0.8851785867146915,0.899937871753963
2015-08-12,0.8750483946884682,0.8813828668314159
2015-08-13,0.8778166743456884,0.87447721572515
2015-08-14,0.8779057362509515,0.874553282976444
2015-08-17,0.8667957610015044,0.8756132626873572
2015-08-18,0.8600525047208657,0.8673846690586005
2015-08-19,0.8405163565656582,0.8551289773096057
2015-08-20,0.8387712661243922,0.8354566673122349
2015-08-21,0.8152239726587857,0.8233199639283011
2015-08-24,0.7826415599821173,0.8018211983842628
2015-08-25,0.8086380632131046,0.7766604673044234
2015-08-26,0.8113887834422292,0.8048342011556305
2015-08-27,0.8230650838214068,0.8177169048599688
2015-08-28,0.8473743421935696,0.8359831738619092
2015-08-31,0.8590891642461028,0.8460445011726676
2015-09-01,0.848065221373592,0.852186774166017
2015-09-02,0.845659746524945,0.836935011887791
2015-09-03,0.8523126124560548,0.8509898486396453
2015-09-04,0.8420859967929314,0.8482261173507588
2015-09-07,0.8404527404251978,0.8374677941953448
2015-09-08,0.8419702447600069,0.8398646851837737
2015-09-09,0.8715490661609107,0.8567934560071138
2015-09-10,0.8753996912763374,0.866183656218635
2015-09-11,0.8782721667391413,0.8714186829795351
2015-09-14,0.8786809894032457,0.88149452369253
2015-09-15,0.873208534848216,0.878134654181796
2015-09-16,0.8777943277995588,0.8763848643468449
2015-09-17,0.8919612302441736,0.8829039719646727
2015-09-18,0.8934471485671042,0.8910969739366786
2015-09-21,0.8761093553186682,0.8833965269811637
2015-09-22,0.8820057847363313,0.878926501191057
2015-09-23,0.863428002296761,0.8718214027344923
2015-09-24,0.8486553800217796,0.8647121592040733
2015-09-25,0.8481108196228286,0.8491473546578739
2015-09-28,0.8481108196228286,0.8491473546578739
2015-09-29,0.8481108196228286,0.8465618814109164
2015-09-30,0.8476660599296353,0.835628953702259
2015-10-01,0.859159911480967,0.8488838203281046
2015-10-02,0.8623890537723851,0.859004986730981
2015-10-05,0.869044706175741,0.8677804524364112
2015-10-06,0.8755571595981867,0.874694757088448
2015-10-07,0.8861499192707863,0.8733502168025762
2015-10-08,0.8807137500964827,0.8887135620498646
2015-10-09,0.8807137500964827,0.8887135620498646
2015-10-12,0.8989797961331996,0.8871919442683125
2015-10-13,0.8999673523195024,0.8974997542836044
2015-10-14,0.8953688824502242,0.8957248585926855
2015-10-15,0.9047495540003051,0.9011291810808568
2015-10-16,0.9066682429402028,0.9072594388296709
2015-10-19,0.9087331244739544,0.9079608105394141
2015-10-20,0.9094646733897849,0.9089529326061422
2015-10-21,0.9019318569153205,0.9097876780000922
2015-10-22,0.9036138314235095,0.8998690316614789
2015-10-23,0.9100510201802858,0.9149426212427622
2015-10-26,0.9211081824984317,0.915248884564115
2015-10-27,0.9175368241622541,0.9194411559818331
2015-10-28,0.9112559290301413,0.9128876920253893
2015-10-29,0.9009333069324178,0.9120923763078453
2015-10-30,0.8956430531572014,0.8991899130281569
2015-11-02,0.9024684867682892,0.8926332671151382
2015-11-03,0.9141304624258446,0.9065395308864607
2015-11-04,0.9295758305533094,0.9190074240947578
2015-11-05,0.9332550670252997,0.9319827623117025
2015-11-06,0.9132561693268687,0.929941600131637
2015-11-09,0.9050488512607898,0.91060940966307
2015-11-10,0.8944300902299045,0.8960793081451424
2015-11-11,0.8816763900256834,0.8926258427034829
2015-11-12,0.882097064394564,0.8819605059079346
2015-11-13,0.8755896103737628,0.8757042536480582
2015-11-16,0.872199163286801,0.8684560997394489
2015-11-17,0.885545745779608,0.8829297766528986
2015-11-18,0.8744257437521662,0.8853169152799371
2015-11-19,0.8881176311510243,0.8803327726427338
2015-11-20,0.8836162288325633,0.885231896919401
2015-11-23,0.8869423152767406,0.8868392174870974
2015-11-24,0.8802646193399593,0.8847641355516476
2015-11-25,0.8771171051373806,0.8820304445189777
2015-11-26,0.8882671455650704,0.8818733901647221
2015-11-27,0.8801927915646481,0.8886429302329701
2015-11-30,0.8704562353702167,0.868382952361007
2015-12-01,0.8865079317834633,0.874895079613845
2015-12-02,0.8851328262700123,0.8844167235154388
2015-12-03,0.8864638718336569,0.8772258495812788
2015-12-04,0.8800836239727439,0.8797313392699062
2015-12-07,0.8855070341496473,0.8851567957666333
2015-12-08,0.873255150032701,0.8809048944807654
2015-12-09,0.8616648052161731,0.8692877101720128
2015-12-10,0.8621513167284661,0.8572707836381906
2015-12-11,0.8524035699586056,0.8609448213536901
2015-12-14,0.8416137290049965,0.8409257614944591
2015-12-15,0.8476051952205569,0.8485196583783647
2015-12-16,0.8580739038593782,0.8563971415901218
2015-12-17,0.8749877269360342,0.8611342157691234
2015-12-18,0.8723543995455607,0.8677256100622338
2015-12-21,0.8746124198330301,0.8642067671842643
2015-12-22,0.8742667429134294,0.875038294288434
2015-12-23,0.8774468726268259,0.8757289237927495
2015-12-24,0.8769950414990196,0.8825169478709363
2015-12-25,0.8815984164183807,0.8773273902523335
2015-12-28,0.8819953329384105,0.8828180341659837
2015-12-29,0.8732061639396089,0.8770396753757125
2015-12-30,0.8694668286952878,0.8754907327126387
2015-12-31,0.8745614407591025,0.8677361785147459
2016-01-01,0.8745614407591025,0.8677361785147459
2016-01-04,0.84917740580055,0.8711761373001775
2016-01-05,0.848083594487857,0.845988222297275
2016-01-06,0.8408031441011508,0.8455773651169405
2016-01-07,0.8267256672037465,0.8370846252209203
2016-01-08,0.8321110979902059,0.819276392859085
2016-01-11,0.8189948807456778,0.823106331728856
2016-01-12,0.8171800221033119,0.8223590254685476
2016-01-13,0.8225799702391501,0.8227706690870495
2016-01-14,0.8133786953395791,0.8088855025162204
2016-01-15,0.808978391256009,0.8171482946997191
2016-01-18,0.8146228286531565,0.7939777300027382
2016-01-19,0.8179032186214906,0.8141256656571694
2016-01-20,0.800870296407694,0.8127227608187576
2016-01-21,0.7953512503155518,0.8042361979721891
2016-01-22,0.8058525583652708,0.8051601964343597
2016-01-25,0.824519491571035,0.8134007401190042
2016-01-26,0.8183234081988249,0.8154934013232604
2016-01-27,0.8215845136525078,0.8238361524871595
2016-01-28,0.831502551764933,0.8187387905814837
2016-01-29,0.8519704729396295,0.830579597736874
2016-02-01,0.8604968240769153,0.861596173378662
2016-02-02,0.8593819655412817,0.8566738398290288
2016-02-03,0.8457153770013782,0.8506122898289483
2016-02-04,0.8457153770013782,0.8506122898289483
2016-02-05,0.8457153770013782,0.8506122898289483
2016-02-08,0.8457153770013782,0.8506122898289483
2016-02-09,0.8457153770013782,0.8506122898289483
2016-02-10,0.8457153770013782,0.8506122898289483
2016-02-11,0.8457153770013782,0.8506122898289483
2016-02-12,0.8457153770013782,0.8506122898289483
2016-02-15,0.8500501216834603,0.8371286526207732
2016-02-16,0.8666112691881337,0.8525652467125276
2016-02-17,0.866412246746874,0.8703057658254101
2016-02-18,0.879527167230518,0.8740091288384036
2016-02-19,0.8799500913669696,0.8770434488431267
2016-02-22,0.8799780529700952,0.8812436658385437
2016-02-23,0.8799862534832354,0.8831595812424827
2016-02-24,0.8763498045087917,0.879819097153548
2016-02-25,0.881470832167148,0.8792290854180025
2016-02-26,0.8924138806374174,0.8861688586920227
2016-02-29,0.8924138806374174,0.8861688586920227
2016-03-01,0.8970324147796276,0.8873351249289289
2016-03-02,0.9025834973694746,0.9045505438922914
2016-03-03,0.9113892981912732,0.9042458755382322
2016-03-04,0.9151545054386347,0.912465160028805
2016-03-07,0.9198154414526578,0.9180662376297815
2016-03-08,0.9179007414027883,0.9191917989772638
2016-03-09,0.9114471299571475,0.9136249931321992
2016-03-10,0.9155863997874343,0.9109242584479014
2016-03-11,0.9187268536560884,0.9145888843121041
2016-03-14,0.9230718188334508,0.9235227538582022
2016-03-15,0.9068102406675147,0.9232264751169591
2016-03-16,0.9152586165227333,0.910538140639595
2016-03-17,0.9199499049273542,0.9232266333870999
2016-03-18,0.9265261231060286,0.9214054857477921
2016-03-21,0.9260925885138496,0.9283698462684007
2016-03-22,0.9242794563360489,0.9245848281458783
2016-03-23,0.9213382427758691,0.9216676128840533
2016-03-24,0.9178406275583079,0.9174532724180461
2016-03-25,0.9128336916883555,0.9186006098287137
2016-03-28,0.910162115390425,0.9119736143897272
2016-03-29,0.9052219023918311,0.9093589553263982
2016-03-30,0.9199628542968277,0.908734473675618
2016-03-31,0.9201503667114755,0.9225619833691109
2016-04-01,0.9119454001352628,0.9117726539182993
2016-04-04,0.9119454001352628,0.9117726539182993
2016-04-05,0.9119454001352628,0.9117726539182993
2016-04-06,0.8985824905909253,0.9028707605729007
2016-04-07,0.8935363433502493,0.8961616674590064
2016-04-08,0.8961591107414859,0.8875687411867109
2016-04-11,0.9012981759356539,0.8952053075243975
2016-04-12,0.8975361677481124,0.9000764713926916
2016-04-13,0.9125000165733003,0.9003469800839375
2016-04-14,0.9150269859222562,0.9180515591575593
2016-04-15,0.9217809426327888,0.9135370099913972
2016-04-18,0.9206701086370246,0.9188845868655868
2016-04-19,0.9164466391756019,0.9243063887374943
2016-04-20,0.9043902408128313,0.919637207956868
2016-04-21,0.9080511423008367,0.9059938901688365
2016-04-22,0.9056114069906566,0.9064136285893115
2016-04-25,0.908966186054563,0.9047387730880182
2016-04-26,0.9123143205756441,0.909510298457481
2016-04-27,0.9113920989441032,0.9092412964343523
2016-04-28,0.9028155178955349,0.9136350350335627
2016-04-29,0.8963546580153396,0.8961923435881458
2016-05-02,0.8963546580153396,0.8961923435881458
2016-05-03,0.8868899483773126,0.8948074833167196
2016-05-04,0.8729783750987514,0.8826802760571933
2016-05-05,0.8696925264750563,0.8700684949952491
2016-05-06,0.8667950961306332,0.8663854451061613
2016-05-09,0.8675962753615526,0.8686929561755311
2016-05-10,0.8703718145034525,0.8627952001815049
2016-05-11,0.867663606989165,0.8730630253846652
2016-05-12,0.8683923827000739,0.8653808162642949
2016-05-13,0.8613360109849028,0.8650198174772074
2016-05-16,0.8646980051680265,0.8589689356981505
2016-05-17,0.8720871116292883,0.8653353811530646
2016-05-18,0.8741715270803851,0.8662604850334319
2016-05-19,0.8658365233888708,0.8712350952540501
2016-05-20,0.8692101887212379,0.8671999133424145
2016-05-23,0.8915578484766048,0.868348523592956
2016-05-24,0.8892886962670687,0.8901205360594928
2016-05-25,0.8971814079952878,0.8953052007474264
2016-05-26,0.8968148792779241,0.8963464918045605
2016-05-27,0.9033846114214843,0.9011780766412366
2016-05-30,0.9137059428141888,0.9041045221979191
2016-05-31,0.912102575232569,0.9104076463208443
2016-06-01,0.9178213881448838,0.9086019248646904
2016-06-02,0.9139176454082064,0.917122433222554
2016-06-03,0.9140930943483859,0.9143669589324217
2016-06-06,0.9168781459514176,0.9177711471492663
2016-06-07,0.9294914932035886,0.9199645481953697
2016-06-08,0.9316476470941933,0.9300983090475251
2016-06-09,0.9316476470941933,0.9300983090475251
2016-06-10,0.9316476470941933,0.9300983090475251
2016-06-13,0.9126200000075677,0.9208451863779886
2016-06-14,0.9187335828998947,0.9081643017175722
2016-06-15,0.9215423134652481,0.9168714043725686
2016-06-16,0.9088847817286893,0.9183443253792741
2016-06-17,0.9180119012472441,0.9144738419570062
2016-06-20,0.925082005669726,0.9228468112840786
2016-06-21,0.9316722951083302,0.9238358544828499
2016-06-22,0.9346594896273276,0.9303815492279061
2016-06-23,0.9296030815496094,0.932124977801518
2016-06-24,0.9083043616517471,0.9302152897716104
2016-06-27,0.9092130918635183,0.9014515789655159
2016-06-28,0.9145371248712867,0.9028685133148582
2016-06-29,0.9217928062955978,0.91680049125228
2016-06-30,0.9282193146926858,0.924761568093015
2016-07-01,0.9351203403836955,0.9305010272796891
2016-07-04,0.9415981742665488,0.9340385329874697
2016-07-05,0.9390052833813485,0.9389893970094431
2016-07-06,0.9232424566510485,0.931812030062877
2016-07-07,0.92975941754609,0.926723351425496
2016-07-08,0.92975941754609,0.9285078188341593
2016-07-11,0.9460221763371732,0.9419356989733216
2016-07-12,0.9493397583020169,0.9445992768509278
2016-07-13,0.9553136724925516,0.9534984440138357
2016-07-14,0.9578810249508781,0.953315870432951
2016-07-15,0.9665607015266393,0.9571942850370514
2016-07-18,0.9714933792900269,0.9686714988504077
2016-07-19,0.9745361063156777,0.9716102762926101
2016-07-20,0.9691078308823846,0.9693595680270503
2016-07-21,0.9753454280283376,0.9687554702935125
2016-07-22,0.968691993814759,0.9726154547384194
2016-07-25,0.9670273846611648,0.9704885237200254
2016-07-26,0.9734905900856586,0.9650276472734386
2016-07-27,0.9768627926719776,0.9760960572086335
2016-07-28,0.9749665401872919,0.9728389858890866
2016-07-29,0.9671138150486196,0.9717187487905363
2016-08-01,0.9732526894899108,0.9670480540780457
2016-08-02,0.9688245314154972,0.9701848231936645
2016-08-03,0.9616935111299185,0.957262176058752
2016-08-04,0.9622201794869005,0.9615781666215414
2016-08-05,0.966637590693746,0.960362367079436
2016-08-08,0.9719891211281512,0.9705716768856788
2016-08-09,0.972607398904669,0.9692467403131687
2016-08-10,0.9761130607250289,0.9711751680593876
2016-08-11,0.9714527413325582,0.9721534462484078
2016-08-12,0.9742726354964916,0.9716855194938762
2016-08-15,0.9739216516407861,0.9723189534079237
2016-08-16,0.9736631311898867,0.9733756674491041
2016-08-17,0.9739193653226155,0.9714457463206104
2016-08-18,0.9736322572793288,0.9713125097826427
2016-08-19,0.9652965758146046,0.9749469709712397
2016-08-22,0.9579465453278466,0.9602483205787616
2016-08-23,0.9652950068979851,0.9577811549946934
2016-08-24,0.9608253254875108,0.9631171396160038
2016-08-25,0.9696880016617833,0.9605109376591121
2016-08-26,0.9733861613495132,0.969787219161918
2016-08-29,0.9698334346054891,0.9718706364506255
2016-08-30,0.9719718516010719,0.9714258567089527
2016-08-31,0.9656521088113125,0.9703505651584576
2016-09-01,0.9615227784154766,0.962565861053691
2016-09-02,0.9599535886186088,0.9606140299103991
2016-09-05,0.9726935501512789,0.9642040091500389
2016-09-06,0.9791397840046289,0.9721413386968009
2016-09-07,0.9855432307908416,0.9820336236851885
2016-09-08,0.9869937971814671,0.9840386383983304
2016-09-09,0.9779393014625648,0.9787775571063113
2016-09-12,0.9557947671870745,0.9593178320549103
2016-09-13,0.9550712781705488,0.9561538317221664
2016-09-14,0.9488478073602794,0.9493276431811991
2016-09-15,0.9488478073602794,0.9493276431811991
2016-09-16,0.9488478073602794,0.9493276431811991
2016-09-19,0.9723054748938129,0.9571119478708251
2016-09-20,0.9739224824805128,0.969818262104279
2016-09-21,0.9793663440955847,0.9718643112828252
2016-09-22,0.9787242779301017,0.9840492312614901
2016-09-23,0.9839593609754478,0.9798475763939757
2016-09-26,0.9776693466659535,0.9794095269742205
2016-09-27,0.9776693466659535,0.9759128156029406
2016-09-28,0.9776693466659535,0.9759128156029406
2016-09-29,0.9877892438470204,0.9830634301547544
2016-09-30,0.9759102195654291,0.9780189466053552
2016-10-03,0.9770947393153065,0.97631384066674
2016-10-04,0.9838660241516256,0.977071950992801
2016-10-05,0.98387845919879,0.9759594148247854
2016-10-06,0.982391441617242,0.9828472903559636
2016-10-07,0.980201239323649,0.9810140709246712
2016-10-10,0.980201239323649,0.9810140709246712
2016-10-11,0.9772544695409412,0.9834409133706906
2016-10-12,0.9791777899573803,0.9728556682121217
2016-10-13,0.9737922363466763,0.9788082659959078
2016-10-14,0.9689608156508871,0.9704371523460987
2016-10-17,0.9712892414065876,0.9669960665869737
2016-10-18,0.9769068928405417,0.969484561439619
2016-10-19,0.9807930507789315,0.975447845712353
2016-10-20,0.9826618741882295,0.979148593553983
2016-10-21,0.9823168535223306,0.9809010725087502
2016-10-24,0.9838979363807456,0.9824808231470995
2016-10-25,0.9886131805434105,0.9832770255044027
2016-10-26,0.9874845358277887,0.9850566751706996
2016-10-27,0.9822297959190651,0.9848034047031847
2016-10-28,0.9840562588770887,0.9808352776083946
2016-10-31,0.9845797748565392,0.9761903188987492
2016-11-01,0.9798513327412908,0.9786051443508624
2016-11-02,0.9692519170845668,0.9721400807857774
2016-11-03,0.9614644753008219,0.9657186617730971
2016-11-04,0.9621329438590356,0.9585722059810983
2016-11-07,0.9720815899898287,0.9636791869969602
2016-11-08,0.9779737864580149,0.9741987963660682
2016-11-09,0.950409270486557,0.9811184250038979
2016-11-10,0.9735082967972954,0.9685208729777658
2016-11-11,0.9489270511113426,0.9585579211808886
2016-11-14,0.9507690137754563,0.9481218027961236
2016-11-15,0.9497766969734552,0.9477611784550961
2016-11-16,0.9540196169874692,0.9533886471711441
2016-11-17,0.9578869574657799,0.9541843219520331
2016-11-18,0.9595590316141656,0.9549827341469581
2016-11-21,0.962767964591821,0.9580890055600773
2016-11-22,0.9718377164048584,0.9623969536553216
2016-11-23,0.9761668080927215,0.9717993320470553
2016-11-24,0.9767211070420107,0.9744027122279556
2016-11-25,0.9765991008882268,0.9752707529892995
2016-11-28,0.9830358276748705,0.9767096781815303
2016-11-29,0.9791899836104238,0.9811005353839847
2016-11-30,0.9812593985453933,0.9810207547103775
2016-12-01,0.9840183886613707,0.980975686654852
2016-12-02,0.97980859026038,0.9777538678228694
2016-12-05,0.9743973178235188,0.9783398587238668
2016-12-06,0.983566111611619,0.981464321752389
2016-12-07,0.9841339974409112,0.9858174919660726
2016-12-08,0.996571223506221,0.9871358323167347
2016-12-09,0.9989664143345783,0.9945812069340766
2016-12-12,0.9962917195144863,1.0000010614759554
2016-12-13,0.9975710861439446,0.9923233159795253
2016-12-14,0.993781039661887,0.997613562310381
2016-12-15,0.9921108353697012,0.9884392782587444
2016-12-16,0.9890397922690483,0.9911915418820438
2016-12-19,0.9815190987490146,0.9864652011490271
2016-12-20,0.9824825476445773,0.9804428854916745
2016-12-21,0.9808810240870326,0.9812924831860935
2016-12-22,0.9729649482891349,0.9785270442596795
2016-12-23,0.9690883338446701,0.969364784760285
2016-12-26,0.9732894154170616,0.9698757945006382
2016-12-27,0.9728826764702756,0.9717535580434303
2016-12-28,0.9818741462348152,0.9731887382576344
2016-12-29,0.9779196218741784,0.9780365330673855
2016-12-30,0.9895323432955874,0.982408244710815
2017-01-02,0.9895323432955874,0.982408244710815
2017-01-03,0.9897195244674994,0.9878406609059829
2017-01-04,0.9913176818677458,0.990249329550243
2017-01-05,0.998768044894186,0.990188801642561
2017-01-06,1.003076016672928,0.9978681503369969
2017-01-09,0.9993329117354368,1.0012555620790338
2017-01-10,1.0005980573627988,0.9974423642665841
2017-01-11,1.006202095868052,1.0015947264866039
2017-01-12,1.0143294844689807,1.0056887897148081
2017-01-13,1.0134698732942948,1.0114495803426422
2017-01-16,1.0039767753993687,1.008940804502826
2017-01-17,1.0090641207600024,1.0017868955218103
2017-01-18,1.0064929591882132,1.0051780842592357
2017-01-19,1.0036464094718227,1.0032818777379893
2017-01-20,1.005111762343315,1.0007688746792516
2017-01-23,1.013278484263039,1.0081757281362551
2017-01-24,1.0148998964619425,1.0115704063436373
2017-01-25,1.0148998964619425,1.0115704063436373
2017-01-26,1.0148998964619425,1.0115704063436373
2017-01-27,1.0148998964619425,1.0115704063436373
2017-01-30,1.0148998964619425,1.0115704063436373
2017-01-31,1.0148998964619425,1.0115704063436373
2017-02-01,1.0148998964619425,1.0115704063436373
2017-02-02,1.0127046290186026,1.0186460254060505
2017-02-03,1.0173194478931022,1.0121905838106167
2017-02-06,1.024498530432998,1.0177631116316201
2017-02-07,1.0278378106526203,1.0210071560403897
2017-02-08,1.0292709314808473,1.02465014834367
2017-02-09,1.038818394664486,1.0283246569647808
2017-02-10,1.0469185872248115,1.0405713023803624
2017-02-13,1.0493190868617575,1.046433012055574
2017-02-14,1.0495853228885295,1.047676777580167
2017-02-15,1.059462000092278,1.0488271098233892
2017-02-16,1.0554396613215271,1.0603483166796897
2017-02-17,1.0521955546169057,1.053796543580607
2017-02-20,1.050034889317812,1.0538106421018298
2017-02-21,1.0523510903550757,1.048885031174419
2017-02-22,1.0545857300761148,1.0571961024343381
2017-02-23,1.0533807186248443,1.052903748441865
2017-02-24,1.053682926036326,1.0505685718335709
2017-02-27,1.053682926036326,1.0505685718335709
2017-02-28,1.053682926036326,1.0505685718335709
2017-03-01,1.0503592780638147,1.0504491958022337
2017-03-02,1.052068890614963,1.0555922852988544
