"日期","收市","開市","高","低","升跌（%）"
"2019-6-12","0.720","0.720","0.720","0.720","1.41%"
"2019-6-11","0.710","0.695","0.710","0.695","2.16%"
"2019-6-10","0.695","0.690","0.695","0.690","0.72%"
"2019-6-6","0.690","0.690","0.690","0.690","0.00%"
"2019-6-5","0.690","0.690","0.690","0.690","0.00%"
"2019-6-4","0.690","0.710","0.710","0.680","-2.82%"
"2019-5-31","0.710","0.712","0.712","0.710","-0.28%"
"2019-5-30","0.712","0.715","0.715","0.712","-0.42%"
"2019-5-29","0.715","0.720","0.720","0.715","-0.69%"
"2019-5-28","0.720","0.710","0.720","0.710","1.41%"
"2019-5-27","0.710","0.710","0.710","0.710","0.00%"
"2019-5-24","0.710","0.720","0.720","0.710","-1.39%"
"2019-5-23","0.720","0.720","0.720","0.720","0.00%"
"2019-5-22","0.720","0.720","0.720","0.720","0.00%"
"2019-5-21","0.720","0.720","0.720","0.720","-1.37%"
"2019-5-20","0.730","0.730","0.730","0.730","0.00%"
"2019-5-17","0.730","0.730","0.730","0.730","0.00%"
"2019-5-16","0.730","0.730","0.730","0.730","-1.35%"
"2019-5-15","0.740","0.740","0.740","0.740","0.00%"
"2019-5-14","0.740","0.740","0.740","0.740","-0.67%"
"2019-5-13","0.745","0.745","0.745","0.745","-0.67%"
"2019-5-10","0.750","0.750","0.750","0.750","0.67%"
"2019-5-9","0.745","0.745","0.745","0.745","0.00%"
"2019-5-8","0.745","0.745","0.745","0.745","0.00%"
"2019-5-7","0.745","0.745","0.745","0.745","0.68%"
"2019-5-6","0.740","0.740","0.740","0.740","-2.63%"
"2019-5-3","0.760","0.760","0.760","0.760","1.33%"
"2019-5-2","0.750","0.750","0.750","0.750","0.00%"
"2019-4-30","0.750","0.750","0.750","0.750","0.00%"
"2019-4-29","0.750","0.750","0.750","0.750","-1.32%"
"2019-4-26","0.760","0.760","0.760","0.760","0.00%"
"2019-4-25","0.760","0.760","0.760","0.760","-1.30%"
"2019-4-24","0.770","0.770","0.770","0.770","0.00%"
"2019-4-23","0.770","0.770","0.770","0.770","0.00%"
"2019-4-22","0.770","0.770","0.770","0.770","0.00%"
"2019-4-19","0.770","0.770","0.770","0.770","1.32%"
"2019-4-18","0.760","0.760","0.760","0.760","0.00%"
"2019-4-17","0.760","0.760","0.760","0.760","1.33%"
"2019-4-16","0.750","0.750","0.750","0.750","-1.96%"
"2019-4-15","0.765","0.765","0.765","0.765","0.00%"
"2019-4-12","0.765","0.765","0.765","0.765","0.00%"
"2019-4-11","0.765","0.765","0.765","0.765","-0.65%"
"2019-4-10","0.770","0.770","0.770","0.770","1.32%"
"2019-4-9","0.760","0.760","0.760","0.760","1.33%"
"2019-4-8","0.750","0.750","0.750","0.750","-3.85%"
"2019-4-3","0.780","0.780","0.780","0.780","0.00%"
"2019-4-2","0.780","0.780","0.780","0.780","0.00%"
"2019-4-1","0.780","0.780","0.780","0.780","1.30%"
"2019-3-29","0.770","0.770","0.770","0.770","0.00%"
"2019-3-28","0.770","0.770","0.770","0.770","-1.28%"
"2019-3-27","0.780","0.780","0.780","0.780","0.00%"
"2019-3-26","0.780","0.780","0.780","0.780","0.00%"
"2019-3-25","0.780","0.780","0.780","0.780","-1.27%"
"2019-3-22","0.790","0.790","0.790","0.790","0.00%"
"2019-3-21","0.790","0.790","0.790","0.790","-2.47%"
"2019-3-20","0.810","0.810","0.810","0.810","1.25%"
"2019-3-19","0.800","0.800","0.800","0.800","0.00%"
"2019-3-18","0.800","0.800","0.800","0.800","-0.62%"
"2019-3-15","0.805","0.805","0.805","0.805","-1.83%"
"2019-3-14","0.820","0.820","0.820","0.820","0.00%"
"2019-3-13","0.820","0.820","0.820","0.820","-0.61%"
"2019-3-12","0.825","0.825","0.825","0.825","-0.60%"
"2019-3-11","0.830","0.830","0.830","0.830","1.22%"
"2019-3-8","0.820","0.820","0.820","0.820","-1.80%"
"2019-3-7","0.835","0.835","0.835","0.835","0.00%"
"2019-3-6","0.835","0.835","0.835","0.835","0.00%"
"2019-3-5","0.835","0.835","0.835","0.835","-0.60%"
"2019-3-4","0.840","0.840","0.840","0.840","1.82%"
"2019-2-27","0.825","0.825","0.825","0.825","-0.60%"
"2019-2-26","0.830","0.830","0.830","0.830","0.00%"
"2019-2-25","0.830","0.830","0.830","0.830","0.00%"
"2019-2-22","0.830","0.830","0.830","0.830","1.22%"
"2019-2-21","0.820","0.820","0.820","0.820","-1.20%"
"2019-2-20","0.830","0.830","0.830","0.830","0.61%"
"2019-2-19","0.825","0.825","0.825","0.825","0.00%"
"2019-2-18","0.825","0.825","0.825","0.825","0.61%"
"2019-2-15","0.820","0.820","0.820","0.820","-2.38%"
"2019-2-14","0.840","0.840","0.840","0.840","0.24%"
"2019-2-13","0.838","0.838","0.838","0.838","0.00%"
"2019-2-12","0.838","0.838","0.838","0.838","1.58%"
"2019-2-11","0.825","0.825","0.825","0.825","-5.17%"
"2019-1-30","0.870","0.870","0.870","0.870","-2.25%"
"2019-1-29","0.890","0.890","0.890","0.890","2.30%"
"2019-1-28","0.870","0.870","0.870","0.870","0.00%"
"2019-1-25","0.870","0.870","0.870","0.870","1.16%"
"2019-1-24","0.860","0.860","0.860","0.860","1.18%"
"2019-1-23","0.850","0.850","0.850","0.850","-2.86%"
"2019-1-22","0.875","0.875","0.875","0.875","0.00%"
"2019-1-21","0.875","0.875","0.875","0.875","0.00%"
"2019-1-18","0.875","0.875","0.875","0.875","0.00%"
"2019-1-17","0.875","0.875","0.875","0.875","0.00%"
"2019-1-16","0.875","0.875","0.875","0.875","0.00%"
"2019-1-15","0.875","0.875","0.875","0.875","1.74%"
"2019-1-14","0.860","0.860","0.860","0.860","-2.27%"
"2019-1-11","0.880","0.880","0.880","0.880","0.00%"
"2019-1-10","0.880","0.880","0.880","0.880","0.00%"
"2019-1-9","0.880","0.880","0.880","0.880","0.00%"
"2019-1-8","0.880","0.880","0.880","0.880","1.15%"
"2019-1-7","0.870","0.870","0.870","0.870","2.35%"
"2019-1-4","0.850","0.850","0.850","0.850","0.95%"
"2019-1-3","0.842","0.842","0.842","0.842","-0.36%"
"2019-1-2","0.845","0.845","0.845","0.845","-2.31%"
"2018-12-28","0.865","0.865","0.865","0.865","0.00%"
"2018-12-27","0.865","0.865","0.865","0.865","0.58%"
"2018-12-26","0.860","0.860","0.860","0.860","0.00%"
"2018-12-25","0.860","0.860","0.860","0.860","-1.15%"
"2018-12-24","0.870","0.870","0.870","0.870","0.00%"
"2018-12-22","0.870","0.870","0.870","0.870","0.00%"
"2018-12-21","0.870","0.870","0.870","0.870","0.00%"
"2018-12-20","0.870","0.870","0.870","0.870","-1.14%"
"2018-12-19","0.880","0.880","0.880","0.880","-2.22%"
"2018-12-18","0.900","0.900","0.900","0.900","0.00%"
"2018-12-17","0.900","0.900","0.900","0.900","0.00%"
"2018-12-14","0.900","0.900","0.900","0.900","0.00%"
"2018-12-13","0.900","0.900","0.900","0.900","0.00%"
"2018-12-12","0.900","0.900","0.900","0.900","0.00%"
"2018-12-11","0.900","0.900","0.900","0.900","-1.10%"
"2018-12-10","0.910","0.910","0.910","0.910","-1.09%"
"2018-12-7","0.920","0.920","0.920","0.920","1.10%"
"2018-12-6","0.910","0.910","0.910","0.910","-2.15%"
"2018-12-5","0.930","0.930","0.930","0.930","-2.11%"
"2018-12-4","0.950","0.950","0.950","0.950","-2.06%"
"2018-12-3","0.970","0.970","0.970","0.970","0.00%"
"2018-11-30","0.970","0.970","0.970","0.970","-1.02%"
"2018-11-29","0.980","0.980","0.980","0.980","0.00%"
"2018-11-28","0.980","0.980","0.980","0.980","0.00%"
"2018-11-27","0.980","0.980","0.980","0.980","-1.01%"
"2018-11-26","0.990","0.990","0.990","0.990","6.45%"
"2018-11-23","0.930","0.930","0.930","0.930","0.00%"
"2018-11-22","0.930","0.930","0.930","0.930","0.00%"
"2018-11-21","0.930","0.930","0.930","0.930","2.20%"
"2018-11-20","0.910","0.910","0.910","0.910","0.00%"
"2018-11-19","0.910","0.910","0.910","0.910","0.00%"
"2018-11-16","0.910","0.910","0.910","0.910","0.00%"
"2018-11-15","0.910","0.910","0.910","0.910","-1.09%"
"2018-11-14","0.920","0.920","0.920","0.920","0.00%"
"2018-11-13","0.920","0.920","0.920","0.920","1.10%"
"2018-11-12","0.910","0.910","0.910","0.910","0.00%"
"2018-11-9","0.910","0.910","0.910","0.910","0.00%"
"2018-11-8","0.910","0.910","0.910","0.910","0.00%"
"2018-11-7","0.910","0.910","0.910","0.910","0.00%"
"2018-11-6","0.910","0.910","0.910","0.910","0.00%"
"2018-11-5","0.910","0.910","0.910","0.910","1.11%"
"2018-11-2","0.900","0.900","0.900","0.900","0.00%"
"2018-11-1","0.900","0.900","0.900","0.900","0.00%"
"2018-10-31","0.900","0.900","0.900","0.900","0.00%"
"2018-10-30","0.900","0.900","0.900","0.900","0.00%"
"2018-10-29","0.900","0.900","0.900","0.900","1.12%"
"2018-10-26","0.890","0.890","0.890","0.890","-3.26%"
"2018-10-25","0.920","0.920","0.920","0.920","-1.08%"
"2018-10-24","0.930","0.930","0.930","0.930","0.00%"
"2018-10-23","0.930","0.930","0.930","0.930","0.00%"
"2018-10-22","0.930","0.930","0.930","0.930","-1.06%"
"2018-10-19","0.940","0.940","0.940","0.940","0.00%"
"2018-10-18","0.940","0.940","0.940","0.940","1.08%"
"2018-10-17","0.930","0.930","0.930","0.930","0.00%"
"2018-10-16","0.930","0.930","0.930","0.930","0.00%"
"2018-10-15","0.930","0.930","0.930","0.930","-1.06%"
"2018-10-12","0.940","0.940","0.940","0.940","4.44%"
"2018-10-11","0.900","0.900","0.900","0.900","-2.17%"
"2018-10-9","0.920","0.920","0.920","0.920","0.00%"
"2018-10-8","0.920","0.920","0.920","0.920","1.10%"
"2018-10-5","0.910","0.910","0.910","0.910","0.00%"
"2018-10-4","0.910","0.910","0.910","0.910","3.41%"
"2018-10-3","0.880","0.880","0.880","0.880","-1.12%"
"2018-10-2","0.890","0.890","0.890","0.890","-1.11%"
"2018-10-1","0.900","0.900","0.900","0.900","1.12%"
"2018-9-28","0.890","0.890","0.890","0.890","0.00%"
"2018-9-27","0.890","0.890","0.890","0.890","-2.20%"
"2018-9-26","0.910","0.910","0.910","0.910","-1.09%"
"2018-9-25","0.920","0.920","0.920","0.920","5.75%"
"2018-9-21","0.870","0.870","0.870","0.870","1.16%"
"2018-9-20","0.860","0.860","0.860","0.860","1.18%"
"2018-9-19","0.850","0.850","0.850","0.850","1.19%"
"2018-9-18","0.840","0.840","0.840","0.840","1.20%"
"2018-9-17","0.830","0.830","0.830","0.830","-0.60%"
"2018-9-14","0.835","0.835","0.835","0.835","-1.76%"
"2018-9-13","0.850","0.850","0.850","0.850","0.00%"
"2018-9-12","0.850","0.850","0.850","0.850","0.00%"
"2018-9-11","0.850","0.850","0.850","0.850","0.00%"
"2018-9-10","0.850","0.850","0.850","0.850","1.19%"
"2018-9-7","0.840","0.840","0.840","0.840","0.00%"
"2018-9-6","0.840","0.840","0.840","0.840","-1.18%"
"2018-9-5","0.850","0.850","0.850","0.850","1.19%"
"2018-9-4","0.840","0.840","0.840","0.840","0.00%"
"2018-9-3","0.840","0.840","0.840","0.840","0.00%"
"2018-8-31","0.840","0.840","0.840","0.840","0.00%"
"2018-8-30","0.840","0.840","0.840","0.840","0.00%"
"2018-8-29","0.840","0.840","0.840","0.840","-1.18%"
"2018-8-28","0.850","0.850","0.850","0.850","0.00%"
"2018-8-27","0.850","0.850","0.850","0.850","0.00%"
"2018-8-24","0.850","0.850","0.850","0.850","1.19%"
"2018-8-23","0.840","0.840","0.840","0.840","0.60%"
"2018-8-22","0.835","0.835","0.835","0.835","0.60%"
"2018-8-21","0.830","0.830","0.830","0.830","0.00%"
"2018-8-20","0.830","0.830","0.830","0.830","0.00%"
"2018-8-17","0.830","0.830","0.830","0.830","1.22%"
"2018-8-16","0.820","0.820","0.820","0.820","0.00%"
"2018-8-15","0.820","0.820","0.820","0.820","-1.20%"
"2018-8-14","0.830","0.830","0.830","0.830","0.00%"
"2018-8-13","0.830","0.830","0.830","0.830","0.00%"
"2018-8-10","0.830","0.830","0.830","0.830","0.00%"
"2018-8-9","0.830","0.830","0.830","0.830","-0.60%"
"2018-8-8","0.835","0.835","0.835","0.835","-2.34%"
"2018-8-7","0.855","0.855","0.855","0.855","-0.58%"
"2018-8-6","0.860","0.860","0.860","0.860","-1.15%"
"2018-8-3","0.870","0.870","0.870","0.870","0.00%"
"2018-8-2","0.870","0.870","0.870","0.870","0.00%"
"2018-8-1","0.870","0.870","0.870","0.870","0.00%"
"2018-7-31","0.870","0.870","0.870","0.870","0.00%"
"2018-7-30","0.870","0.870","0.870","0.870","-1.69%"
"2018-7-27","0.885","0.885","0.885","0.885","0.57%"
"2018-7-26","0.880","0.880","0.880","0.880","0.00%"
"2018-7-25","0.880","0.880","0.880","0.880","-0.56%"
"2018-7-24","0.885","0.885","0.885","0.885","1.14%"
"2018-7-23","0.875","0.875","0.875","0.875","-0.57%"
"2018-7-20","0.880","0.880","0.880","0.880","0.00%"
"2018-7-19","0.880","0.880","0.880","0.880","0.57%"
"2018-7-18","0.875","0.875","0.875","0.875","1.74%"
"2018-7-17","0.860","0.860","0.860","0.860","0.00%"
"2018-7-16","0.860","0.860","0.860","0.860","-1.15%"
"2018-7-13","0.870","0.870","0.870","0.870","0.00%"
"2018-7-12","0.870","0.870","0.870","0.870","0.00%"
"2018-7-11","0.870","0.870","0.870","0.870","-5.43%"
"2018-7-10","0.920","0.920","0.920","0.920","0.00%"
"2018-7-9","0.920","0.920","0.920","0.920","0.00%"
"2018-7-6","0.920","0.920","0.920","0.920","0.00%"
"2018-7-5","0.920","0.920","0.920","0.920","0.00%"
"2018-7-4","0.920","0.920","0.920","0.920","-1.08%"
"2018-7-3","0.930","0.930","0.930","0.930","-1.06%"
"2018-7-2","0.940","0.940","0.940","0.940","0.00%"
"2018-6-29","0.940","0.940","0.940","0.940","0.00%"
"2018-6-28","0.940","0.940","0.940","0.940","-1.05%"
"2018-6-27","0.950","0.950","0.950","0.950","0.00%"
"2018-6-26","0.950","0.950","0.950","0.950","0.00%"
"2018-6-25","0.950","0.950","0.950","0.950","0.00%"
"2018-6-22","0.950","0.950","0.950","0.950","-1.55%"
"2018-6-21","0.965","0.965","0.965","0.965","-0.52%"
"2018-6-20","0.970","0.970","0.970","0.970","0.00%"
"2018-6-19","0.970","0.970","0.970","0.970","2.11%"
"2018-6-15","0.950","0.950","0.950","0.950","2.15%"
"2018-6-14","0.930","0.930","0.930","0.930","-2.11%"
"2018-6-13","0.950","0.950","0.950","0.950","-1.04%"
"2018-6-12","0.960","0.960","0.960","0.960","0.00%"
"2018-6-11","0.960","0.960","0.960","0.960","0.00%"
"2018-6-8","0.960","0.960","0.960","0.960","0.00%"
"2018-6-7","0.960","0.960","0.960","0.960","-2.54%"
"2018-6-6","0.985","0.985","0.985","0.985","-1.50%"
"2018-6-5","1.000","1.000","1.000","1.000","0.00%"
"2018-6-4","1.000","1.000","1.000","1.000","0.00%"
"2018-6-1","1.000","1.000","1.000","1.000","0.00%"
"2018-5-31","1.000","1.000","1.000","1.000","0.00%"
"2018-5-30","1.000","1.000","1.000","1.000","-0.99%"
"2018-5-29","1.010","1.010","1.010","1.010","0.00%"
"2018-5-28","1.010","1.010","1.010","1.010","0.00%"
"2018-5-27","1.010","1.010","1.010","1.010","0.00%"
"2018-5-26","1.010","1.010","1.010","1.010","0.00%"
"2018-5-25","1.010","1.010","1.010","1.010","0.00%"
"2018-5-24","1.010","1.010","1.010","1.010","-0.49%"
"2018-5-23","1.015","1.015","1.015","1.015","-0.49%"
"2018-5-22","1.020","1.020","1.020","1.020","-0.49%"
"2018-5-21","1.025","1.025","1.025","1.025","0.00%"
"2018-5-20","1.025","1.025","1.025","1.025","0.00%"
"2018-5-19","1.025","1.025","1.025","1.025","0.00%"
"2018-5-18","1.025","1.025","1.025","1.025","0.00%"
"2018-5-17","1.025","1.025","1.025","1.025","0.00%"
"2018-5-16","1.025","1.025","1.025","1.025","1.49%"
"2018-5-15","1.010","1.010","1.010","1.010","0.00%"
"2018-5-14","1.010","1.010","1.010","1.010","0.00%"
"2018-5-13","1.010","1.010","1.010","1.010","0.00%"
"2018-5-12","1.010","1.010","1.010","1.010","0.00%"
"2018-5-11","1.010","1.010","1.010","1.010","0.00%"
"2018-5-10","1.010","1.010","1.010","1.010","0.00%"
"2018-5-9","1.010","1.010","1.010","1.010","0.00%"
"2018-5-8","1.010","1.010","1.010","1.010","-0.30%"
"2018-5-7","1.013","1.013","1.013","1.013","-0.20%"
"2018-5-6","1.015","1.015","1.015","1.015","0.00%"
"2018-5-5","1.015","1.015","1.015","1.015","0.00%"
"2018-5-4","1.015","1.015","1.015","1.015","0.00%"
"2018-5-3","1.015","1.015","1.015","1.015","-0.98%"
"2018-5-2","1.025","1.025","1.025","1.025","0.49%"
"2018-5-1","1.020","1.020","1.020","1.020","0.00%"
"2018-4-30","1.020","1.020","1.020","1.020","0.00%"
"2018-4-29","1.020","1.020","1.020","1.020","0.00%"
"2018-4-27","1.020","1.020","1.020","1.020","-0.97%"
"2018-4-26","1.030","1.030","1.030","1.030","0.00%"
"2018-4-25","1.030","1.030","1.030","1.030","0.00%"
"2018-4-24","1.030","1.030","1.030","1.030","-0.48%"
"2018-4-23","1.035","1.035","1.035","1.035","0.98%"
"2018-4-22","1.025","1.025","1.025","1.025","0.00%"
"2018-4-20","1.025","1.025","1.025","1.025","1.49%"
"2018-4-19","1.010","1.010","1.010","1.010","0.00%"
"2018-4-18","1.010","1.010","1.010","1.010","0.00%"
"2018-4-17","1.010","1.010","1.010","1.010","0.00%"
"2018-4-16","1.010","1.010","1.010","1.010","0.00%"
"2018-4-15","1.010","1.010","1.010","1.010","0.00%"
"2018-4-13","1.010","1.010","1.010","1.010","1.00%"
"2018-4-12","1.000","1.000","1.000","1.000","-0.50%"
"2018-4-11","1.005","1.005","1.005","1.005","0.00%"
"2018-4-10","1.005","1.005","1.005","1.005","0.50%"
"2018-4-9","1.000","1.000","1.000","1.000","0.00%"
"2018-4-8","1.000","1.000","1.000","1.000","0.00%"
"2018-4-3","1.000","1.000","1.000","1.000","0.70%"
"2018-4-2","0.993","0.993","0.993","0.993","-0.20%"
"2018-4-1","0.995","0.995","0.995","0.995","0.00%"
"2018-3-31","0.995","0.995","0.995","0.995","-0.50%"
"2018-3-30","1.000","1.000","1.000","1.000","0.50%"
"2018-3-29","0.995","0.995","0.995","0.995","-1.00%"
"2018-3-28","1.005","1.005","1.005","1.005","-2.43%"
"2018-3-27","1.030","1.030","1.030","1.030","0.98%"
"2018-3-26","1.020","1.020","1.020","1.020","1.49%"
"2018-3-25","1.005","1.005","1.005","1.005","0.00%"
"2018-3-24","1.005","1.005","1.005","1.005","0.00%"
"2018-3-23","1.005","1.005","1.005","1.005","0.00%"
"2018-3-22","1.005","1.005","1.005","1.005","-1.95%"
"2018-3-21","1.025","1.025","1.025","1.025","0.49%"
"2018-3-20","1.020","1.020","1.020","1.020","0.99%"
"2018-3-19","1.010","1.010","1.010","1.010","0.00%"
"2018-3-18","1.010","1.010","1.010","1.010","0.00%"
"2018-3-16","1.010","1.010","1.010","1.010","1.00%"
"2018-3-15","1.000","1.000","1.000","1.000","-0.99%"
"2018-3-14","1.010","1.010","1.010","1.010","-0.49%"
"2018-3-13","1.015","1.015","1.015","1.015","0.79%"
"2018-3-12","1.007","1.007","1.007","1.007","1.72%"
"2018-3-11","0.990","0.990","0.990","0.990","0.00%"
"2018-3-9","0.990","0.990","0.990","0.990","-0.20%"
"2018-3-8","0.992","0.992","0.992","0.992","-0.30%"
"2018-3-7","0.995","0.995","0.995","0.995","-2.45%"
"2018-3-6","1.020","1.020","1.020","1.020","1.29%"
"2018-3-5","1.007","1.007","1.007","1.007","-0.59%"
"2018-3-4","1.013","1.013","1.013","1.013","0.00%"
"2018-3-2","1.013","1.013","1.013","1.013","-1.84%"
"2018-3-1","1.032","1.032","1.032","1.032","-0.77%"
"2018-2-28","1.040","1.040","1.040","1.040","0.00%"
"2018-2-27","1.040","1.040","1.040","1.040","-0.38%"
"2018-2-26","1.044","1.044","1.044","1.044","-1.88%"
"2018-2-25","1.064","1.064","1.064","1.064","0.00%"
"2018-2-23","1.064","1.064","1.064","1.064","-0.56%"
"2018-2-22","1.070","1.070","1.070","1.070","1.13%"
"2018-2-21","1.058","1.058","1.058","1.058","-1.12%"
"2018-2-18","1.070","1.070","1.070","1.070","0.00%"
"2018-2-12","1.070","1.070","1.070","1.070","1.90%"
"2018-2-11","1.050","1.050","1.050","1.050","0.00%"
"2018-2-9","1.050","1.050","1.050","1.050","0.67%"
"2018-2-8","1.043","1.043","1.043","1.043","1.26%"
"2018-2-7","1.030","1.030","1.030","1.030","0.68%"
"2018-2-6","1.023","1.023","1.023","1.023","-4.93%"
"2018-2-5","1.076","1.076","1.076","1.076","4.06%"
"2018-2-4","1.034","1.034","1.034","1.034","0.00%"
"2018-2-2","1.034","1.034","1.034","1.034","-0.29%"
"2018-2-1","1.037","1.037","1.037","1.037","0.00%"
"2018-1-31","1.037","1.037","1.037","1.037","-2.08%"
"2018-1-30","1.059","1.059","1.059","1.059","1.05%"
"2018-1-29","1.048","1.048","1.048","1.048","1.55%"
"2018-1-28","1.032","1.032","1.032","1.032","0.00%"
"2018-1-26","1.032","1.032","1.032","1.032","-1.34%"
"2018-1-24","1.046","1.046","1.046","1.046","-1.04%"
"2018-1-23","1.057","1.057","1.057","1.057","-3.38%"
"2018-1-22","1.094","1.094","1.094","1.094","0.18%"
"2018-1-21","1.092","1.092","1.092","1.092","0.00%"
"2018-1-19","1.092","1.092","1.092","1.092","2.25%"
"2018-1-18","1.068","1.068","1.068","1.068","-2.47%"
"2018-1-17","1.095","1.095","1.095","1.095","1.67%"
"2018-1-16","1.077","1.077","1.077","1.077","3.56%"
"2018-1-15","1.040","1.040","1.040","1.040","0.29%"
"2018-1-14","1.037","1.037","1.037","1.037","0.00%"
"2018-1-12","1.037","1.037","1.037","1.037","0.88%"
"2018-1-11","1.028","1.028","1.028","1.028","-1.91%"
"2018-1-10","1.048","1.048","1.048","1.048","2.85%"
"2018-1-9","1.019","1.019","1.019","1.019","1.90%"
"2018-1-8","1.000","1.000","1.000","1.000","2.04%"
"2018-1-7","0.980","0.980","0.980","0.980","0.00%"
"2018-1-5","0.980","0.980","0.980","0.980","1.55%"
"2018-1-4","0.965","0.965","0.965","0.965","4.32%"
"2018-1-3","0.925","0.925","0.925","0.925","0.87%"
"2018-1-2","0.917","0.917","0.917","0.917","-3.27%"
"2018-1-1","0.948","0.948","0.948","0.948","0.00%"
"2017-12-29","0.948","0.948","0.948","0.948","0.32%"
"2017-12-28","0.945","0.945","0.945","0.945","-0.84%"
"2017-12-27","0.953","0.953","0.953","0.953","-1.65%"
"2017-12-26","0.969","0.969","0.969","0.969","2.54%"
"2017-12-25","0.945","0.945","0.945","0.945","-2.58%"
"2017-12-24","0.970","0.970","0.970","0.970","0.00%"
"2017-12-22","0.970","0.970","0.970","0.970","-3.00%"
"2017-12-21","1.000","1.000","1.000","1.000","-0.89%"
"2017-12-20","1.009","1.009","1.009","1.009","1.92%"
"2017-12-19","0.990","0.990","0.990","0.990","2.17%"
"2017-12-18","0.969","0.969","0.969","0.969","-1.12%"
"2017-12-17","0.980","0.980","0.980","0.980","0.00%"
"2017-12-16","0.980","0.980","0.980","0.980","0.00%"
"2017-12-15","0.980","0.980","0.980","0.980","2.40%"
"2017-12-14","0.957","0.957","0.957","0.957","-0.62%"
"2017-12-13","0.963","0.963","0.963","0.963","0.42%"
"2017-12-12","0.959","0.959","0.959","0.959","-0.83%"
"2017-12-11","0.967","0.967","0.967","0.967","0.21%"
"2017-12-10","0.965","0.965","0.965","0.965","0.00%"
"2017-12-8","0.965","0.965","0.965","0.965","1.05%"
"2017-12-7","0.955","0.955","0.955","0.955","-0.83%"
"2017-12-6","0.963","0.963","0.963","0.963","-2.03%"
"2017-12-5","0.983","0.983","0.983","0.983","-0.91%"
"2017-12-4","0.992","0.992","0.992","0.992","-0.70%"
"2017-12-3","0.999","0.999","0.999","0.999","0.00%"
"2017-12-1","0.999","0.999","0.999","0.999","-0.10%"
"2017-11-30","1.000","1.000","1.000","1.000","1.42%"
"2017-11-29","0.986","0.986","0.986","0.986","-0.60%"
"2017-11-28","0.992","0.992","0.992","0.992","0.40%"
"2017-11-27","0.988","0.988","0.988","0.988","-0.90%"
"2017-11-26","0.997","0.997","0.997","0.997","0.00%"
"2017-11-24","0.997","0.997","0.997","0.997","-0.10%"
"2017-11-23","0.998","0.998","0.998","0.998","-0.89%"
"2017-11-22","1.007","1.007","1.007","1.007","-0.10%"
"2017-11-21","1.008","1.008","1.008","1.008","1.41%"
"2017-11-20","0.994","0.994","0.994","0.994","-2.07%"
"2017-11-19","1.015","1.015","1.015","1.015","0.00%"
"2017-11-17","1.015","1.015","1.015","1.015","0.50%"
"2017-11-16","1.010","1.010","1.010","1.010","-0.79%"
"2017-11-15","1.018","1.018","1.018","1.018","-1.36%"
"2017-11-14","1.032","1.032","1.032","1.032","0.68%"
"2017-11-13","1.025","1.025","1.025","1.025","0.69%"
"2017-11-12","1.018","1.018","1.018","1.018","0.00%"
"2017-11-10","1.018","1.018","1.018","1.018","0.89%"
"2017-11-9","1.009","1.009","1.009","1.009","0.10%"
"2017-11-8","1.008","1.008","1.008","1.008","-0.20%"
