"日期","收市","開市","高","低","升跌（%）"
"2020-4-2","0.645","0.645","0.645","0.645","0.00%"
"2020-4-1","0.645","0.675","0.675","0.645","-4.44%"
"2020-3-31","0.675","0.645","0.675","0.645","4.65%"
"2020-3-30","0.645","0.600","0.645","0.600","7.50%"
"2020-3-27","0.600","0.630","0.630","0.600","-4.76%"
"2020-3-26","0.630","0.645","0.645","0.630","-2.33%"
"2020-3-25","0.645","0.620","0.645","0.620","4.03%"
"2020-3-24","0.620","0.650","0.650","0.620","-4.62%"
"2020-3-23","0.650","0.710","0.710","0.650","-8.45%"
"2020-3-20","0.710","0.750","0.750","0.710","-5.33%"
"2020-3-19","0.750","0.660","0.750","0.660","13.64%"
"2020-3-18","0.660","0.595","0.660","0.595","10.92%"
"2020-3-17","0.595","0.560","0.595","0.560","6.25%"
"2020-3-16","0.560","0.565","0.565","0.560","-0.88%"
"2020-3-13","0.565","0.520","0.565","0.520","8.65%"
"2020-3-12","0.520","0.510","0.520","0.510","1.96%"
"2020-3-11","0.510","0.545","0.545","0.510","-6.42%"
"2020-3-10","0.545","0.545","0.545","0.545","0.00%"
"2020-3-9","0.545","0.555","0.555","0.545","-1.80%"
"2020-3-6","0.555","0.575","0.575","0.555","-3.48%"
"2020-3-5","0.575","0.570","0.575","0.570","0.88%"
"2020-3-4","0.570","0.615","0.615","0.559","-7.32%"
"2020-3-3","0.615","0.620","0.620","0.615","-0.81%"
"2020-3-2","0.620","0.615","0.620","0.615","0.81%"
"2020-2-28","0.615","0.615","0.615","0.615","0.00%"
"2020-2-27","0.615","0.655","0.655","0.615","-6.11%"
"2020-2-26","0.655","0.660","0.660","0.655","-0.76%"
"2020-2-25","0.660","0.645","0.660","0.645","2.33%"
"2020-2-24","0.645","0.630","0.645","0.630","2.38%"
"2020-2-21","0.630","0.670","0.670","0.630","-5.97%"
"2020-2-20","0.670","0.685","0.685","0.670","-2.19%"
"2020-2-19","0.685","0.705","0.705","0.685","-2.84%"
"2020-2-18","0.705","0.705","0.705","0.705","0.00%"
"2020-2-17","0.705","0.715","0.715","0.705","-1.40%"
"2020-2-14","0.715","0.710","0.715","0.710","0.70%"
"2020-2-13","0.710","0.735","0.735","0.710","-3.40%"
"2020-2-12","0.735","0.745","0.745","0.735","-1.34%"
"2020-2-11","0.745","0.725","0.745","0.725","2.76%"
"2020-2-10","0.725","0.735","0.735","0.725","-1.36%"
"2020-2-7","0.735","0.700","0.735","0.700","5.00%"
"2020-2-6","0.700","0.705","0.705","0.700","-0.71%"
"2020-2-5","0.705","0.710","0.710","0.705","-0.70%"
"2020-2-4","0.710","0.725","0.725","0.710","-2.07%"
"2020-2-3","0.725","0.740","0.740","0.725","-2.03%"
"2020-1-31","0.740","0.715","0.740","0.715","3.50%"
"2020-1-30","0.715","0.745","0.745","0.715","-4.03%"
"2020-1-29","0.745","0.745","0.745","0.745","0.00%"
"2020-1-28","0.745","0.745","0.745","0.745","0.00%"
"2020-1-27","0.745","0.745","0.745","0.745","0.00%"
"2020-1-24","0.745","0.745","0.745","0.745","0.00%"
"2020-1-23","0.745","0.745","0.745","0.745","0.00%"
"2020-1-22","0.745","0.745","0.745","0.745","0.00%"
"2020-1-21","0.745","0.745","0.745","0.745","0.00%"
"2020-1-20","0.745","0.765","0.765","0.745","-2.61%"
"2020-1-17","0.765","0.775","0.775","0.765","-1.29%"
"2020-1-16","0.775","0.790","0.790","0.775","-1.90%"
"2020-1-15","0.790","0.775","0.790","0.775","1.94%"
"2020-1-14","0.775","0.780","0.780","0.755","-0.64%"
"2020-1-13","0.780","0.780","0.780","0.780","0.00%"
"2020-1-10","0.780","0.775","0.780","0.775","0.65%"
"2020-1-9","0.775","0.770","0.775","0.770","0.65%"
"2020-1-8","0.770","0.775","0.775","0.770","-0.65%"
"2020-1-7","0.775","0.780","0.780","0.775","-0.64%"
"2020-1-6","0.780","0.790","0.790","0.780","-1.27%"
"2020-1-3","0.790","0.790","0.790","0.790","0.64%"
"2020-1-2","0.785","0.790","0.790","0.785","-0.63%"
"2020-1-1","0.790","0.790","0.790","0.790","0.00%"
"2019-12-31","0.790","0.785","0.790","0.785","0.64%"
"2019-12-30","0.785","0.785","0.785","0.785","0.00%"
"2019-12-25","0.785","0.785","0.785","0.785","0.00%"
"2019-12-24","0.785","0.775","0.785","0.775","1.29%"
"2019-12-23","0.775","0.790","0.790","0.775","-1.90%"
"2019-12-20","0.790","0.780","0.790","0.780","1.28%"
"2019-12-19","0.780","0.805","0.805","0.780","-3.11%"
"2019-12-18","0.805","0.785","0.805","0.785","2.55%"
"2019-12-17","0.785","0.780","0.785","0.780","0.64%"
"2019-12-16","0.780","0.830","0.830","0.780","-6.02%"
"2019-12-13","0.830","0.790","0.830","0.790","5.06%"
"2019-12-12","0.790","0.785","0.790","0.785","0.64%"
"2019-12-11","0.785","0.805","0.805","0.785","-2.48%"
"2019-12-10","0.805","0.840","0.840","0.805","-4.17%"
"2019-12-9","0.840","0.810","0.840","0.810","3.70%"
"2019-12-6","0.810","0.825","0.825","0.810","-1.82%"
"2019-12-5","0.825","0.830","0.830","0.825","-0.60%"
"2019-12-4","0.830","0.825","0.830","0.825","0.61%"
"2019-12-3","0.825","0.835","0.835","0.825","-1.20%"
"2019-12-2","0.835","0.840","0.840","0.835","-0.60%"
"2019-11-29","0.840","0.820","0.840","0.820","2.44%"
"2019-11-28","0.820","0.820","0.820","0.820","0.00%"
"2019-11-27","0.820","0.825","0.825","0.820","-0.61%"
"2019-11-26","0.825","0.825","0.825","0.825","0.00%"
"2019-11-25","0.825","0.825","0.825","0.825","0.00%"
"2019-11-22","0.825","0.830","0.830","0.825","-0.60%"
"2019-11-21","0.830","0.850","0.850","0.830","-2.35%"
"2019-11-20","0.850","0.860","0.860","0.850","-1.16%"
"2019-11-19","0.860","0.840","0.860","0.840","2.38%"
"2019-11-18","0.840","0.870","0.870","0.840","-3.45%"
"2019-11-15","0.870","0.850","0.870","0.850","2.35%"
"2019-11-14","0.850","0.835","0.850","0.835","1.80%"
"2019-11-13","0.835","0.850","0.850","0.835","-1.76%"
"2019-11-12","0.850","0.835","0.850","0.835","1.80%"
"2019-11-11","0.835","0.850","0.850","0.835","-1.76%"
"2019-11-8","0.850","0.850","0.850","0.850","0.00%"
"2019-10-31","0.850","0.850","0.850","0.850","-2.30%"
"2019-10-30","0.870","0.870","0.870","0.870","0.00%"
"2019-10-29","0.870","0.870","0.870","0.870","0.00%"
"2019-10-28","0.870","0.870","0.870","0.870","0.00%"
"2019-10-25","0.870","0.870","0.870","0.870","0.00%"
"2019-10-24","0.870","0.870","0.870","0.870","0.00%"
"2019-10-23","0.870","0.870","0.870","0.870","0.00%"
"2019-10-22","0.870","0.870","0.870","0.870","0.00%"
"2019-10-21","0.870","0.870","0.870","0.870","0.00%"
"2019-10-18","0.870","0.870","0.870","0.870","1.16%"
"2019-10-17","0.860","0.860","0.860","0.860","-1.15%"
"2019-10-16","0.870","0.880","0.880","0.870","-1.14%"
"2019-10-15","0.880","0.900","0.900","0.880","-2.22%"
"2019-10-14","0.900","0.900","0.900","0.900","1.12%"
"2019-10-9","0.890","0.890","0.890","0.890","0.00%"
"2019-10-8","0.890","0.890","0.890","0.890","0.00%"
"2019-10-7","0.890","0.890","0.890","0.890","-3.26%"
"2019-10-4","0.920","0.920","0.920","0.920","0.00%"
"2019-10-3","0.920","0.920","0.920","0.920","0.00%"
"2019-10-2","0.920","0.920","0.920","0.920","0.00%"
"2019-10-1","0.920","0.920","0.920","0.920","0.00%"
"2019-9-27","0.920","0.920","0.920","0.920","0.00%"
"2019-9-26","0.920","0.920","0.920","0.920","1.10%"
"2019-9-25","0.910","0.910","0.910","0.910","0.00%"
"2019-9-24","0.910","0.910","0.910","0.910","0.00%"
"2019-9-23","0.910","0.910","0.910","0.910","-1.09%"
"2019-9-20","0.920","0.920","0.920","0.920","0.00%"
"2019-9-19","0.920","0.920","0.920","0.920","0.00%"
"2019-9-18","0.920","0.920","0.920","0.920","0.00%"
"2019-9-17","0.920","0.920","0.920","0.920","2.22%"
"2019-9-16","0.900","0.900","0.900","0.900","1.12%"
"2019-9-12","0.890","0.890","0.890","0.890","2.30%"
"2019-9-11","0.870","0.890","0.890","0.870","-2.25%"
"2019-9-10","0.890","0.890","0.890","0.890","3.49%"
"2019-9-9","0.860","0.860","0.860","0.860","-2.27%"
"2019-9-6","0.880","0.880","0.880","0.880","0.00%"
"2019-9-5","0.880","0.880","0.880","0.880","2.33%"
"2019-9-4","0.860","0.860","0.860","0.860","-7.53%"
"2019-9-3","0.930","0.930","0.930","0.930","14.81%"
"2019-8-30","0.810","0.810","0.810","0.810","0.00%"
"2019-8-29","0.810","0.810","0.810","0.810","0.00%"
"2019-8-28","0.810","0.810","0.810","0.810","0.00%"
"2019-8-27","0.810","0.810","0.810","0.810","-2.41%"
"2019-8-26","0.830","0.830","0.830","0.830","2.47%"
"2019-8-23","0.810","0.810","0.810","0.810","0.00%"
"2019-8-22","0.810","0.810","0.810","0.810","0.00%"
"2019-8-21","0.810","0.810","0.810","0.810","0.00%"
"2019-8-20","0.810","0.810","0.810","0.810","0.00%"
"2019-8-19","0.810","0.810","0.810","0.810","0.00%"
"2019-8-16","0.810","0.810","0.810","0.810","0.00%"
"2019-8-15","0.810","0.810","0.810","0.810","-3.57%"
"2019-8-14","0.840","0.840","0.840","0.840","0.00%"
"2019-8-13","0.840","0.840","0.840","0.840","0.00%"
"2019-8-12","0.840","0.840","0.840","0.840","0.00%"
"2019-8-8","0.840","0.850","0.850","0.840","-1.18%"
"2019-8-7","0.850","0.850","0.850","0.850","0.00%"
"2019-8-6","0.850","0.880","0.880","0.850","-3.41%"
"2019-8-5","0.880","0.880","0.880","0.880","0.00%"
"2019-8-2","0.880","0.880","0.880","0.880","0.00%"
"2019-8-1","0.880","0.880","0.880","0.880","0.00%"
"2019-7-31","0.880","0.880","0.880","0.880","0.00%"
"2019-7-30","0.880","0.880","0.880","0.880","0.00%"
"2019-7-29","0.880","0.870","0.880","0.870","1.15%"
"2019-7-26","0.870","0.860","0.870","0.860","1.16%"
"2019-7-25","0.860","0.860","0.860","0.860","0.00%"
"2019-7-24","0.860","0.850","0.860","0.850","1.18%"
"2019-7-23","0.850","0.850","0.850","0.850","0.00%"
"2019-7-22","0.850","0.850","0.850","0.850","0.00%"
"2019-7-19","0.850","0.850","0.850","0.850","0.00%"
"2019-7-18","0.850","0.860","0.860","0.850","-1.16%"
"2019-7-17","0.860","0.850","0.860","0.850","1.18%"
"2019-7-16","0.850","0.850","0.850","0.850","0.00%"
"2019-7-15","0.850","0.850","0.850","0.850","0.00%"
"2019-7-12","0.850","0.850","0.850","0.850","0.00%"
"2019-7-11","0.850","0.880","0.880","0.850","-3.41%"
"2019-7-10","0.880","0.850","0.880","0.850","3.53%"
"2019-7-9","0.850","0.850","0.850","0.850","0.00%"
"2019-7-8","0.850","0.850","0.850","0.850","0.00%"
"2019-7-5","0.850","0.850","0.850","0.850","0.00%"
"2019-7-4","0.850","0.900","0.900","0.850","-5.56%"
"2019-7-3","0.900","0.900","0.900","0.900","0.00%"
"2019-7-2","0.900","1.000","1.000","0.900","-10.00%"
"2019-7-1","1.000","1.000","1.000","1.000","0.00%"
"2019-6-28","1.000","1.000","1.000","1.000","0.00%"
"2019-6-27","1.000","1.000","1.000","1.000","0.00%"
"2019-6-26","1.000","1.000","1.000","1.000","0.00%"
"2019-6-25","1.000","1.000","1.000","1.000","0.00%"
"2019-6-24","1.000","1.000","1.000","1.000","0.00%"
"2019-6-21","1.000","1.000","1.000","1.000","0.00%"
"2019-6-20","1.000","1.020","1.020","1.000","-1.96%"
"2019-6-19","1.020","1.015","1.020","1.015","0.49%"
"2019-6-18","1.015","1.020","1.020","1.015","-0.49%"
"2019-6-17","1.020","1.010","1.020","1.010","0.99%"
"2019-6-14","1.010","1.020","1.020","1.010","-0.98%"
"2019-6-13","1.020","1.020","1.020","1.020","0.00%"
"2019-6-12","1.020","1.010","1.020","1.010","0.99%"
"2019-6-11","1.010","1.000","1.010","1.000","1.00%"
"2019-6-10","1.000","1.000","1.000","1.000","0.00%"
"2019-6-6","1.000","1.000","1.000","1.000","0.00%"
"2019-6-5","1.000","1.000","1.000","1.000","0.00%"
"2019-6-4","1.000","1.000","1.000","1.000","0.00%"
"2019-5-31","1.000","1.010","1.010","1.000","-0.99%"
"2019-5-30","1.010","1.010","1.010","1.010","0.00%"
"2019-5-29","1.010","1.020","1.020","1.010","-0.98%"
"2019-5-28","1.020","1.010","1.020","1.010","0.99%"
"2019-5-27","1.010","1.020","1.020","1.010","-0.98%"
"2019-5-24","1.020","1.040","1.040","1.020","-1.92%"
"2019-5-23","1.040","1.040","1.040","1.040","0.00%"
"2019-5-22","1.040","1.040","1.040","1.040","0.00%"
"2019-5-21","1.040","1.040","1.040","1.040","-0.95%"
"2019-5-20","1.050","1.050","1.050","1.050","0.00%"
"2019-5-17","1.050","1.050","1.050","1.050","0.00%"
"2019-5-16","1.050","1.050","1.050","1.050","-0.94%"
"2019-5-15","1.060","1.060","1.060","1.060","0.00%"
"2019-5-14","1.060","1.060","1.060","1.060","-0.93%"
"2019-5-13","1.070","1.070","1.070","1.070","0.00%"
"2019-5-10","1.070","1.070","1.070","1.070","0.94%"
"2019-5-9","1.060","1.060","1.060","1.060","0.00%"
"2019-5-8","1.060","1.060","1.060","1.060","0.00%"
"2019-5-7","1.060","1.060","1.060","1.060","0.00%"
"2019-5-6","1.060","1.060","1.060","1.060","0.00%"
"2019-5-3","1.060","1.060","1.060","1.060","0.95%"
"2019-5-2","1.050","1.050","1.050","1.050","0.00%"
"2019-4-30","1.050","1.050","1.050","1.050","0.00%"
"2019-4-29","1.050","1.050","1.050","1.050","-0.94%"
"2019-4-26","1.060","1.060","1.060","1.060","0.00%"
"2019-4-25","1.060","1.060","1.060","1.060","0.00%"
"2019-4-24","1.060","1.060","1.060","1.060","0.00%"
"2019-4-23","1.060","1.060","1.060","1.060","-1.85%"
"2019-4-22","1.080","1.080","1.080","1.080","0.00%"
"2019-4-19","1.080","1.080","1.080","1.080","0.00%"
"2019-4-18","1.080","1.080","1.080","1.080","0.00%"
"2019-4-17","1.080","1.080","1.080","1.080","0.00%"
"2019-4-16","1.080","1.080","1.080","1.080","0.00%"
"2019-4-15","1.080","1.080","1.080","1.080","0.00%"
"2019-4-12","1.080","1.080","1.080","1.080","0.00%"
"2019-4-11","1.080","1.080","1.080","1.080","0.00%"
"2019-4-10","1.080","1.080","1.080","1.080","0.93%"
"2019-4-9","1.070","1.070","1.070","1.070","1.90%"
"2019-4-8","1.050","1.050","1.050","1.050","-1.87%"
"2019-4-3","1.070","1.070","1.070","1.070","-1.83%"
"2019-4-2","1.090","1.090","1.090","1.090","-0.91%"
"2019-4-1","1.100","1.100","1.100","1.100","-1.79%"
"2019-3-29","1.120","1.120","1.120","1.120","0.90%"
"2019-3-28","1.110","1.110","1.110","1.110","-0.89%"
"2019-3-27","1.120","1.120","1.120","1.120","-4.27%"
"2019-3-26","1.170","1.170","1.170","1.170","0.00%"
"2019-3-25","1.170","1.170","1.170","1.170","0.86%"
"2019-3-22","1.160","1.160","1.160","1.160","0.00%"
"2019-3-21","1.160","1.160","1.160","1.160","-2.52%"
"2019-3-20","1.190","1.190","1.190","1.190","0.85%"
"2019-3-19","1.180","1.180","1.180","1.180","0.00%"
"2019-3-18","1.180","1.180","1.180","1.180","0.00%"
"2019-3-15","1.180","1.180","1.180","1.180","0.00%"
"2019-3-14","1.180","1.180","1.180","1.180","0.00%"
"2019-3-13","1.180","1.180","1.180","1.180","0.00%"
"2019-3-12","1.180","1.180","1.180","1.180","-0.84%"
"2019-3-11","1.190","1.190","1.190","1.190","0.00%"
"2019-3-8","1.190","1.190","1.190","1.190","0.00%"
"2019-3-7","1.190","1.190","1.190","1.190","0.00%"
"2019-3-6","1.190","1.190","1.190","1.190","0.00%"
"2019-3-5","1.190","1.190","1.190","1.190","0.00%"
"2019-3-4","1.190","1.190","1.190","1.190","0.85%"
"2019-2-27","1.180","1.180","1.180","1.180","0.85%"
"2019-2-26","1.170","1.170","1.170","1.170","-1.68%"
"2019-2-25","1.190","1.190","1.190","1.190","0.00%"
"2019-2-22","1.190","1.190","1.190","1.190","0.00%"
"2019-2-21","1.190","1.190","1.190","1.190","0.00%"
"2019-2-20","1.190","1.190","1.190","1.190","0.00%"
"2019-2-19","1.190","1.190","1.190","1.190","0.00%"
"2019-2-18","1.190","1.190","1.190","1.190","0.85%"
"2019-2-15","1.180","1.180","1.180","1.180","-0.84%"
"2019-2-14","1.190","1.190","1.190","1.190","0.85%"
"2019-2-13","1.180","1.180","1.180","1.180","0.00%"
"2019-2-12","1.180","1.180","1.180","1.180","0.00%"
"2019-2-11","1.180","1.180","1.180","1.180","-0.84%"
"2019-1-30","1.190","1.190","1.190","1.190","-0.83%"
"2019-1-29","1.200","1.200","1.200","1.200","0.84%"
"2019-1-28","1.190","1.190","1.190","1.190","0.00%"
"2019-1-25","1.190","1.190","1.190","1.190","0.00%"
"2019-1-24","1.190","1.190","1.190","1.190","0.00%"
"2019-1-23","1.190","1.190","1.190","1.190","-1.65%"
"2019-1-22","1.210","1.210","1.210","1.210","0.00%"
"2019-1-21","1.210","1.210","1.210","1.210","-1.63%"
"2019-1-18","1.230","1.230","1.230","1.230","0.00%"
"2019-1-17","1.230","1.230","1.230","1.230","0.00%"
"2019-1-16","1.230","1.230","1.230","1.230","0.00%"
"2019-1-15","1.230","1.230","1.230","1.230","0.00%"
"2019-1-14","1.230","1.230","1.230","1.230","-0.81%"
"2019-1-11","1.240","1.240","1.240","1.240","0.00%"
"2019-1-10","1.240","1.240","1.240","1.240","0.00%"
"2019-1-9","1.240","1.240","1.240","1.240","0.00%"
"2019-1-8","1.240","1.240","1.240","1.240","0.81%"
"2019-1-7","1.230","1.230","1.230","1.230","3.36%"
"2019-1-4","1.190","1.190","1.190","1.190","0.00%"
"2019-1-3","1.190","1.190","1.190","1.190","0.00%"
"2019-1-2","1.190","1.190","1.190","1.190","-0.83%"
"2018-12-28","1.200","1.200","1.200","1.200","0.00%"
"2018-12-27","1.200","1.200","1.200","1.200","0.00%"
"2018-12-26","1.200","1.200","1.200","1.200","0.00%"
"2018-12-25","1.200","1.200","1.200","1.200","-4.76%"
"2018-12-24","1.260","1.260","1.260","1.260","0.00%"
"2018-12-22","1.260","1.260","1.260","1.260","0.00%"
"2018-12-21","1.260","1.260","1.260","1.260","0.00%"
"2018-12-20","1.260","1.260","1.260","1.260","-0.79%"
"2018-12-19","1.270","1.270","1.270","1.270","-1.55%"
"2018-12-18","1.290","1.290","1.290","1.290","0.00%"
"2018-12-17","1.290","1.290","1.290","1.290","0.00%"
"2018-12-14","1.290","1.290","1.290","1.290","0.00%"
"2018-12-13","1.290","1.290","1.290","1.290","0.00%"
"2018-12-12","1.290","1.290","1.290","1.290","0.00%"
"2018-12-11","1.290","1.290","1.290","1.290","-0.77%"
"2018-12-10","1.300","1.300","1.300","1.300","0.00%"
"2018-12-7","1.300","1.300","1.300","1.300","0.00%"
"2018-12-6","1.300","1.300","1.300","1.300","-2.26%"
"2018-12-5","1.330","1.330","1.330","1.330","-2.21%"
"2018-12-4","1.360","1.360","1.360","1.360","-1.45%"
"2018-12-3","1.380","1.380","1.380","1.380","-1.43%"
"2018-11-30","1.400","1.400","1.400","1.400","0.00%"
"2018-11-29","1.400","1.400","1.400","1.400","-0.71%"
"2018-11-28","1.410","1.410","1.410","1.410","0.00%"
"2018-11-27","1.410","1.410","1.410","1.410","0.00%"
"2018-11-26","1.410","1.410","1.410","1.410","9.30%"
"2018-11-23","1.290","1.290","1.290","1.290","0.00%"
"2018-11-22","1.290","1.290","1.290","1.290","0.00%"
"2018-11-21","1.290","1.290","1.290","1.290","0.00%"
"2018-11-20","1.290","1.290","1.290","1.290","0.00%"
"2018-11-19","1.290","1.290","1.290","1.290","0.00%"
"2018-11-16","1.290","1.290","1.290","1.290","0.00%"
"2018-11-15","1.290","1.290","1.290","1.290","0.00%"
"2018-11-14","1.290","1.290","1.290","1.290","0.00%"
"2018-11-13","1.290","1.290","1.290","1.290","0.00%"
"2018-11-12","1.290","1.290","1.290","1.290","0.00%"
"2018-11-9","1.290","1.290","1.290","1.290","0.00%"
"2018-11-8","1.290","1.290","1.290","1.290","0.00%"
"2018-11-7","1.290","1.290","1.290","1.290","0.78%"
"2018-11-6","1.280","1.280","1.280","1.280","0.00%"
"2018-11-5","1.280","1.280","1.280","1.280","0.00%"
"2018-11-2","1.280","1.280","1.280","1.280","0.00%"
"2018-11-1","1.280","1.280","1.280","1.280","0.00%"
"2018-10-31","1.280","1.280","1.280","1.280","0.00%"
"2018-10-30","1.280","1.280","1.280","1.280","0.00%"
"2018-10-29","1.280","1.280","1.280","1.280","0.00%"
"2018-10-26","1.280","1.280","1.280","1.280","0.00%"
"2018-10-25","1.280","1.280","1.280","1.280","0.00%"
"2018-10-24","1.280","1.280","1.280","1.280","0.00%"
"2018-10-23","1.280","1.280","1.280","1.280","1.59%"
"2018-10-22","1.260","1.260","1.260","1.260","-1.56%"
"2018-10-19","1.280","1.280","1.280","1.280","0.00%"
"2018-10-18","1.280","1.280","1.280","1.280","1.59%"
"2018-10-17","1.260","1.260","1.260","1.260","0.00%"
"2018-10-16","1.260","1.260","1.260","1.260","0.00%"
"2018-10-15","1.260","1.260","1.260","1.260","0.00%"
"2018-10-12","1.260","1.260","1.260","1.260","0.00%"
"2018-10-11","1.260","1.260","1.260","1.260","0.00%"
"2018-10-9","1.260","1.260","1.260","1.260","0.00%"
"2018-10-8","1.260","1.260","1.260","1.260","0.00%"
"2018-10-5","1.260","1.260","1.260","1.260","0.00%"
"2018-10-4","1.260","1.260","1.260","1.260","0.80%"
"2018-10-3","1.250","1.250","1.250","1.250","0.00%"
"2018-10-2","1.250","1.250","1.250","1.250","0.00%"
"2018-10-1","1.250","1.250","1.250","1.250","0.00%"
"2018-9-28","1.250","1.250","1.250","1.250","0.00%"
"2018-9-27","1.250","1.250","1.250","1.250","0.00%"
"2018-9-26","1.250","1.250","1.250","1.250","0.00%"
"2018-9-25","1.250","1.250","1.250","1.250","4.17%"
"2018-9-21","1.200","1.200","1.200","1.200","0.00%"
"2018-9-20","1.200","1.200","1.200","1.200","0.00%"
"2018-9-19","1.200","1.200","1.200","1.200","0.00%"
"2018-9-18","1.200","1.200","1.200","1.200","-4.00%"
"2018-9-17","1.250","1.250","1.250","1.250","0.00%"
"2018-9-14","1.250","1.250","1.250","1.250","0.00%"
"2018-9-13","1.250","1.250","1.250","1.250","0.00%"
"2018-9-12","1.250","1.250","1.250","1.250","0.00%"
"2018-9-11","1.250","1.250","1.250","1.250","0.00%"
"2018-9-10","1.250","1.250","1.250","1.250","0.00%"
"2018-9-7","1.250","1.250","1.250","1.250","0.00%"
"2018-9-6","1.250","1.250","1.250","1.250","0.00%"
"2018-9-5","1.250","1.250","1.250","1.250","0.00%"
"2018-9-4","1.250","1.250","1.250","1.250","0.00%"
"2018-9-3","1.250","1.250","1.250","1.250","0.00%"
"2018-8-31","1.250","1.250","1.250","1.250","0.00%"
"2018-8-30","1.250","1.250","1.250","1.250","0.00%"
"2018-8-29","1.250","1.250","1.250","1.250","0.00%"
"2018-8-28","1.250","1.250","1.250","1.250","0.00%"
"2018-8-27","1.250","1.250","1.250","1.250","0.00%"
"2018-8-24","1.250","1.250","1.250","1.250","0.00%"
"2018-8-23","1.250","1.250","1.250","1.250","0.00%"
"2018-8-22","1.250","1.250","1.250","1.250","0.00%"
"2018-8-21","1.250","1.250","1.250","1.250","-6.72%"
"2018-8-20","1.340","1.340","1.340","1.340","0.00%"
"2018-8-17","1.340","1.340","1.340","1.340","0.00%"
"2018-8-16","1.340","1.340","1.340","1.340","0.00%"
