"日期","收市","開市","高","低","升跌（%）"
"2021-9-9","0.515","0.515","0.515","0.515","0.00%"
"2021-9-8","0.515","0.515","0.515","0.515","0.00%"
"2021-9-7","0.515","0.510","0.515","0.510","0.98%"
"2021-9-6","0.510","0.510","0.510","0.510","-0.97%"
"2021-9-3","0.515","0.510","0.515","0.510","0.98%"
"2021-9-2","0.510","0.515","0.515","0.510","-0.97%"
"2021-9-1","0.515","0.510","0.515","0.510","0.98%"
"2021-8-31","0.510","0.510","0.510","0.510","0.00%"
"2021-8-30","0.510","0.515","0.515","0.510","-0.97%"
"2021-8-27","0.515","0.515","0.515","0.515","0.00%"
"2021-8-26","0.515","0.520","0.520","0.515","-0.96%"
"2021-8-25","0.520","0.510","0.520","0.510","1.96%"
"2021-8-24","0.510","0.510","0.510","0.510","0.00%"
"2021-8-23","0.510","0.515","0.515","0.510","-0.97%"
"2021-8-20","0.515","0.520","0.520","0.515","-0.96%"
"2021-8-19","0.520","0.535","0.535","0.520","-2.80%"
"2021-8-18","0.535","0.540","0.540","0.535","-0.93%"
"2021-8-17","0.540","0.555","0.555","0.540","-2.70%"
"2021-8-16","0.555","0.550","0.555","0.550","0.91%"
"2021-8-13","0.550","0.535","0.550","0.535","2.80%"
"2021-8-12","0.535","0.555","0.555","0.535","-3.60%"
"2021-8-11","0.555","0.555","0.555","0.555","0.00%"
"2021-8-10","0.555","0.555","0.555","0.555","0.00%"
"2021-8-9","0.555","0.555","0.555","0.555","3.74%"
"2021-8-6","0.535","0.545","0.545","0.535","-1.83%"
"2021-8-5","0.545","0.535","0.545","0.535","1.87%"
"2021-8-4","0.535","0.550","0.550","0.535","-2.73%"
"2021-8-3","0.550","0.550","0.550","0.550","-0.90%"
"2021-8-2","0.555","0.545","0.555","0.545","1.83%"
"2021-7-30","0.545","0.545","0.545","0.545","0.00%"
"2021-7-29","0.545","0.545","0.545","0.545","0.00%"
"2021-7-28","0.545","0.540","0.545","0.540","0.93%"
"2021-7-27","0.540","0.545","0.545","0.540","-0.92%"
"2021-7-26","0.545","0.545","0.545","0.545","0.00%"
"2021-7-23","0.545","0.550","0.550","0.545","-0.91%"
"2021-7-22","0.550","0.550","0.550","0.550","0.92%"
"2021-7-21","0.545","0.540","0.545","0.540","0.93%"
"2021-7-20","0.540","0.545","0.545","0.540","-0.92%"
"2021-7-19","0.545","0.555","0.555","0.545","-1.80%"
"2021-7-16","0.555","0.555","0.555","0.555","0.00%"
"2021-7-15","0.555","0.560","0.560","0.555","-0.89%"
"2021-7-14","0.560","0.560","0.560","0.560","0.00%"
"2021-7-13","0.560","0.545","0.560","0.545","2.75%"
"2021-7-12","0.545","0.545","0.545","0.545","0.93%"
"2021-7-9","0.540","0.545","0.545","0.540","-0.92%"
"2021-7-8","0.545","0.540","0.545","0.540","0.93%"
"2021-7-7","0.540","0.555","0.555","0.540","-2.70%"
"2021-7-6","0.555","0.570","0.570","0.555","-2.63%"
"2021-7-5","0.570","0.575","0.575","0.570","-0.87%"
"2021-7-2","0.575","0.555","0.575","0.555","3.60%"
"2021-7-1","0.555","0.575","0.575","0.555","-3.48%"
"2021-6-30","0.575","0.580","0.580","0.575","-0.86%"
"2021-6-29","0.580","0.585","0.585","0.580","-0.85%"
"2021-6-28","0.585","0.585","0.585","0.585","0.00%"
"2021-6-25","0.585","0.585","0.585","0.585","0.00%"
"2021-6-24","0.585","0.590","0.590","0.585","-0.85%"
"2021-6-23","0.590","0.575","0.590","0.575","-1.67%"
"2021-6-22","0.600","0.600","0.600","0.600","0.84%"
"2021-6-21","0.595","0.595","0.595","0.595","-0.83%"
"2021-6-18","0.600","0.600","0.600","0.600","0.84%"
"2021-6-17","0.595","0.595","0.595","0.595","3.48%"
"2021-6-16","0.575","0.575","0.575","0.575","5.50%"
"2021-6-15","0.545","0.550","0.550","0.545","-0.91%"
"2021-6-14","0.550","0.550","0.550","0.550","0.00%"
"2021-6-11","0.550","0.550","0.550","0.550","0.00%"
"2021-6-10","0.550","0.560","0.560","0.550","-1.79%"
"2021-6-9","0.560","0.560","0.560","0.560","0.00%"
"2021-6-8","0.560","0.550","0.560","0.550","1.82%"
"2021-6-7","0.550","0.545","0.550","0.545","0.92%"
"2021-6-4","0.545","0.540","0.545","0.540","0.93%"
"2021-6-3","0.540","0.540","0.540","0.540","0.00%"
"2021-6-2","0.540","0.540","0.540","0.540","0.00%"
"2021-6-1","0.540","0.555","0.555","0.540","-2.70%"
"2021-5-31","0.555","0.560","0.560","0.555","-0.89%"
"2021-5-28","0.560","0.535","0.560","0.535","4.67%"
"2021-5-27","0.535","0.515","0.535","0.515","3.88%"
"2021-5-26","0.515","0.530","0.530","0.515","-2.83%"
"2021-5-25","0.530","0.535","0.535","0.530","-0.93%"
"2021-5-24","0.535","0.530","0.535","0.530","0.94%"
"2021-5-21","0.530","0.550","0.550","0.530","-3.64%"
"2021-5-20","0.550","0.530","0.550","0.530","3.77%"
"2021-5-19","0.530","0.589","0.589","0.530","-10.02%"
"2021-5-18","0.589","0.495","0.598","0.495","18.99%"
"2021-5-17","0.495","0.495","0.495","0.495","0.00%"
"2021-5-14","0.495","0.490","0.495","0.490","1.02%"
"2021-5-13","0.490","0.495","0.495","0.490","-1.01%"
"2021-5-12","0.495","0.495","0.495","0.495","0.00%"
"2021-5-11","0.495","0.495","0.495","0.495","0.00%"
"2021-5-10","0.495","0.495","0.495","0.495","0.00%"
"2021-5-7","0.495","0.490","0.495","0.490","1.02%"
"2021-5-6","0.490","0.495","0.495","0.490","-1.01%"
"2021-5-5","0.495","0.495","0.495","0.495","0.00%"
"2021-5-4","0.495","0.495","0.495","0.495","0.00%"
"2021-5-3","0.495","0.490","0.495","0.490","1.02%"
"2021-4-30","0.490","0.490","0.490","0.490","0.00%"
"2021-4-29","0.490","0.495","0.495","0.490","-1.01%"
"2021-4-28","0.495","0.495","0.495","0.495","0.00%"
"2021-4-27","0.495","0.500","0.500","0.495","-1.00%"
"2021-4-26","0.500","0.500","0.500","0.500","0.00%"
"2021-4-23","0.500","0.495","0.500","0.495","1.01%"
"2021-4-22","0.495","0.490","0.495","0.490","1.02%"
"2021-4-21","0.490","0.490","0.490","0.490","-2.00%"
"2021-4-20","0.500","0.505","0.505","0.500","-0.99%"
"2021-4-19","0.505","0.525","0.525","0.505","-3.81%"
"2021-4-16","0.525","0.525","0.525","0.525","0.00%"
"2021-4-15","0.525","0.545","0.545","0.525","-3.67%"
"2021-4-14","0.545","0.545","0.545","0.545","0.00%"
"2021-4-13","0.545","0.550","0.550","0.545","-0.91%"
"2021-4-12","0.550","0.565","0.565","0.550","-2.65%"
"2021-4-9","0.565","0.565","0.565","0.565","0.00%"
"2021-4-8","0.565","0.580","0.580","0.565","-2.59%"
"2021-4-7","0.580","0.580","0.580","0.580","0.00%"
"2021-4-6","0.580","0.585","0.585","0.580","-0.85%"
"2021-4-5","0.585","0.585","0.585","0.585","0.00%"
"2021-4-2","0.585","0.585","0.585","0.585","0.00%"
"2021-4-1","0.585","0.575","0.585","0.575","1.74%"
"2021-3-31","0.575","0.575","0.575","0.575","0.00%"
"2021-3-30","0.575","0.580","0.580","0.575","-0.86%"
"2021-3-29","0.580","0.605","0.605","0.580","-4.13%"
"2021-3-26","0.605","0.610","0.610","0.605","-0.82%"
"2021-3-25","0.610","0.610","0.610","0.610","0.00%"
"2021-3-24","0.610","0.615","0.615","0.610","-0.81%"
"2021-3-23","0.615","0.615","0.615","0.615","-0.81%"
"2021-3-22","0.620","0.630","0.630","0.620","-1.59%"
"2021-3-19","0.630","0.630","0.630","0.630","0.00%"
"2021-3-18","0.630","0.640","0.640","0.630","-1.56%"
"2021-3-17","0.640","0.640","0.640","0.640","0.00%"
"2021-3-16","0.640","0.645","0.645","0.640","-0.78%"
"2021-3-15","0.645","0.645","0.645","0.645","0.00%"
"2021-3-12","0.645","0.665","0.665","0.645","-3.01%"
"2021-3-11","0.665","0.655","0.665","0.655","1.53%"
"2021-3-10","0.655","0.650","0.655","0.650","0.77%"
"2021-3-9","0.650","0.645","0.650","0.645","0.78%"
"2021-3-8","0.645","0.645","0.645","0.645","0.00%"
"2021-3-5","0.645","0.640","0.645","0.640","0.78%"
"2021-3-4","0.640","0.620","0.640","0.620","3.23%"
"2021-3-3","0.620","0.625","0.625","0.620","-0.80%"
"2021-3-2","0.625","0.580","0.625","0.580","7.76%"
"2021-3-1","0.580","0.580","0.580","0.580","0.00%"
"2021-2-26","0.580","0.565","0.580","0.565","2.65%"
"2021-2-25","0.565","0.545","0.565","0.545","3.67%"
"2021-2-24","0.545","0.550","0.550","0.545","-0.91%"
"2021-2-23","0.550","0.545","0.550","0.545","0.92%"
"2021-2-22","0.545","0.525","0.545","0.525","3.81%"
"2021-2-19","0.525","0.520","0.525","0.520","0.96%"
"2021-2-18","0.520","0.515","0.520","0.515","0.97%"
"2021-2-17","0.515","0.475","0.515","0.475","8.42%"
"2021-2-16","0.475","0.475","0.475","0.475","0.00%"
"2021-2-15","0.475","0.475","0.475","0.475","0.00%"
"2021-2-12","0.475","0.475","0.475","0.475","0.00%"
"2021-2-11","0.475","0.475","0.475","0.475","0.00%"
"2021-2-10","0.475","0.475","0.475","0.475","0.00%"
"2021-2-9","0.475","0.475","0.475","0.475","0.00%"
"2021-2-8","0.475","0.475","0.475","0.475","0.00%"
"2021-2-5","0.475","0.475","0.475","0.475","0.00%"
"2021-2-4","0.475","0.475","0.475","0.475","0.00%"
"2021-2-3","0.475","0.475","0.475","0.475","0.00%"
"2021-2-2","0.475","0.475","0.475","0.475","0.00%"
"2021-2-1","0.475","0.470","0.475","0.470","1.06%"
"2021-1-29","0.470","0.435","0.470","0.435","8.05%"
"2021-1-28","0.435","0.425","0.435","0.425","2.35%"
"2021-1-27","0.425","0.425","0.425","0.425","-3.41%"
"2021-1-26","0.440","0.425","0.440","0.425","3.53%"
"2021-1-25","0.425","0.425","0.425","0.425","0.00%"
"2021-1-22","0.425","0.415","0.425","0.415","2.41%"
"2021-1-21","0.415","0.415","0.415","0.415","0.00%"
"2021-1-20","0.415","0.420","0.420","0.415","-1.19%"
"2021-1-19","0.420","0.415","0.420","0.415","1.20%"
"2021-1-18","0.415","0.415","0.415","0.415","0.00%"
"2021-1-15","0.415","0.415","0.415","0.415","0.00%"
"2021-1-14","0.415","0.410","0.415","0.410","1.22%"
"2021-1-13","0.410","0.400","0.410","0.400","2.50%"
"2021-1-12","0.400","0.410","0.410","0.400","-2.44%"
"2021-1-11","0.410","0.415","0.415","0.410","-1.20%"
"2021-1-8","0.415","0.415","0.415","0.415","5.06%"
"2021-1-7","0.395","0.380","0.395","0.380","3.95%"
"2021-1-6","0.380","0.380","0.380","0.380","0.00%"
"2021-1-5","0.380","0.390","0.390","0.380","-2.56%"
"2021-1-4","0.390","0.380","0.390","0.380","2.63%"
"2020-12-31","0.380","0.380","0.380","0.380","0.00%"
"2020-12-30","0.380","0.380","0.380","0.380","0.00%"
"2020-12-29","0.380","0.350","0.380","0.350","8.57%"
"2020-12-28","0.350","0.350","0.350","0.350","0.00%"
"2020-12-25","0.350","0.350","0.350","0.350","0.00%"
"2020-12-24","0.350","0.335","0.363","0.335","4.48%"
"2020-12-23","0.335","0.335","0.335","0.335","0.00%"
"2020-12-22","0.335","0.340","0.340","0.335","-1.47%"
"2020-12-21","0.340","0.340","0.340","0.340","0.00%"
"2020-12-18","0.340","0.340","0.340","0.340","0.00%"
"2020-12-17","0.340","0.340","0.340","0.340","0.00%"
"2020-12-16","0.340","0.345","0.345","0.340","-1.45%"
"2020-12-15","0.345","0.340","0.345","0.340","1.47%"
"2020-12-14","0.340","0.365","0.365","0.340","-6.85%"
"2020-12-11","0.365","0.385","0.385","0.365","-5.19%"
"2020-12-10","0.385","0.350","0.385","0.350","10.00%"
"2020-12-9","0.350","0.350","0.350","0.350","2.94%"
"2020-12-8","0.340","0.340","0.340","0.340","0.00%"
"2020-12-7","0.340","0.320","0.340","0.320","6.25%"
"2020-12-4","0.320","0.310","0.320","0.310","3.23%"
"2020-12-3","0.310","0.290","0.310","0.290","6.90%"
"2020-12-2","0.290","0.295","0.295","0.290","-1.69%"
"2020-12-1","0.295","0.320","0.320","0.295","-7.81%"
"2020-11-30","0.320","0.330","0.330","0.320","-3.03%"
"2020-11-27","0.330","0.350","0.350","0.330","-5.71%"
"2020-11-26","0.350","0.365","0.365","0.350","-4.11%"
"2020-11-25","0.365","0.345","0.365","0.345","5.80%"
"2020-11-24","0.345","0.375","0.375","0.345","-8.00%"
"2020-11-23","0.375","0.395","0.395","0.375","-5.06%"
"2020-11-20","0.395","0.400","0.400","0.395","-1.25%"
"2020-11-19","0.400","0.400","0.400","0.400","0.00%"
"2020-11-18","0.400","0.405","0.405","0.400","-1.23%"
"2020-11-17","0.405","0.400","0.405","0.400","1.25%"
"2020-11-16","0.400","0.385","0.400","0.385","3.90%"
"2020-11-13","0.385","0.385","0.385","0.385","0.00%"
"2020-11-12","0.385","0.385","0.385","0.385","0.00%"
"2020-11-11","0.385","0.385","0.385","0.385","0.00%"
"2020-11-10","0.385","0.385","0.385","0.385","0.00%"
"2020-11-9","0.385","0.385","0.385","0.385","1.32%"
"2020-11-6","0.380","0.380","0.380","0.380","-1.30%"
"2020-11-5","0.385","0.395","0.395","0.385","-2.53%"
"2020-11-4","0.395","0.425","0.425","0.395","-7.06%"
"2020-11-3","0.425","0.425","0.425","0.425","0.00%"
"2020-11-2","0.425","0.425","0.425","0.425","4.94%"
"2020-10-30","0.405","0.400","0.405","0.400","1.25%"
"2020-10-29","0.400","0.405","0.405","0.400","-1.23%"
"2020-10-28","0.405","0.405","0.405","0.405","0.00%"
"2020-10-27","0.405","0.410","0.410","0.405","-1.22%"
"2020-10-26","0.410","0.400","0.410","0.400","2.50%"
"2020-10-23","0.400","0.410","0.410","0.400","-2.44%"
"2020-10-22","0.410","0.400","0.410","0.400","2.50%"
"2020-10-21","0.400","0.400","0.400","0.400","-1.23%"
"2020-10-20","0.405","0.395","0.405","0.395","2.53%"
"2020-10-19","0.395","0.425","0.425","0.395","-7.06%"
"2020-10-16","0.425","0.440","0.440","0.425","-3.41%"
"2020-10-15","0.440","0.440","0.440","0.440","0.00%"
"2020-10-14","0.440","0.465","0.465","0.440","-5.38%"
"2020-10-13","0.465","0.485","0.485","0.465","-4.12%"
"2020-10-12","0.485","0.485","0.485","0.485","-2.02%"
"2020-10-9","0.495","0.495","0.495","0.495","0.00%"
"2020-10-8","0.495","0.495","0.495","0.495","-2.94%"
"2020-10-7","0.510","0.495","0.510","0.495","3.03%"
"2020-10-6","0.495","0.495","0.495","0.495","0.00%"
"2020-10-5","0.495","0.490","0.495","0.490","1.02%"
"2020-10-2","0.490","0.490","0.490","0.490","0.00%"
"2020-10-1","0.490","0.490","0.490","0.490","0.00%"
"2020-9-30","0.490","0.505","0.505","0.490","-2.97%"
"2020-9-29","0.505","0.510","0.510","0.505","-0.98%"
"2020-9-28","0.510","0.510","0.510","0.510","0.00%"
"2020-9-25","0.510","0.520","0.520","0.510","-1.92%"
"2020-9-24","0.520","0.490","0.520","0.490","6.12%"
"2020-9-23","0.490","0.490","0.490","0.490","0.00%"
"2020-9-22","0.490","0.520","0.520","0.490","-5.77%"
"2020-9-21","0.520","0.520","0.520","0.520","0.00%"
"2020-9-18","0.520","0.520","0.520","0.520","0.00%"
"2020-9-17","0.520","0.520","0.520","0.520","0.00%"
"2020-9-16","0.520","0.520","0.520","0.520","0.00%"
"2020-9-15","0.520","0.530","0.530","0.520","-1.89%"
"2020-9-14","0.530","0.535","0.535","0.530","-0.93%"
"2020-9-11","0.535","0.540","0.540","0.535","-0.93%"
"2020-9-10","0.540","0.540","0.540","0.540","0.00%"
"2020-9-9","0.540","0.550","0.550","0.540","-1.82%"
"2020-9-8","0.550","0.545","0.550","0.545","0.92%"
"2020-9-7","0.545","0.545","0.545","0.545","0.00%"
"2020-9-4","0.545","0.550","0.550","0.545","-0.91%"
"2020-9-3","0.550","0.550","0.550","0.550","0.00%"
"2020-9-2","0.550","0.535","0.550","0.535","2.80%"
"2020-9-1","0.535","0.550","0.550","0.535","-2.73%"
"2020-8-31","0.550","0.560","0.560","0.550","-1.79%"
"2020-8-28","0.560","0.550","0.560","0.550","1.82%"
"2020-8-27","0.550","0.560","0.560","0.550","-1.79%"
"2020-8-26","0.560","0.540","0.560","0.540","3.70%"
"2020-8-25","0.540","0.530","0.540","0.530","1.89%"
"2020-8-24","0.530","0.540","0.540","0.530","-1.85%"
"2020-8-21","0.540","0.535","0.540","0.535","0.93%"
"2020-8-20","0.535","0.535","0.535","0.535","0.00%"
"2020-8-19","0.535","0.540","0.540","0.535","-0.93%"
"2020-8-18","0.540","0.540","0.540","0.540","0.00%"
"2020-8-17","0.540","0.530","0.540","0.530","1.89%"
"2020-8-14","0.530","0.530","0.530","0.530","0.00%"
"2020-8-13","0.530","0.525","0.530","0.525","0.95%"
"2020-8-12","0.525","0.520","0.525","0.520","0.96%"
"2020-8-11","0.520","0.530","0.530","0.520","-1.89%"
"2020-8-10","0.530","0.535","0.535","0.530","-0.93%"
"2020-8-7","0.535","0.530","0.535","0.530","0.94%"
"2020-8-6","0.530","0.540","0.540","0.530","-1.85%"
"2020-8-5","0.540","0.545","0.545","0.540","-0.92%"
"2020-8-4","0.545","0.560","0.560","0.545","-2.68%"
"2020-8-3","0.560","0.560","0.560","0.560","0.00%"
"2020-7-31","0.560","0.560","0.560","0.560","0.00%"
"2020-7-30","0.560","0.560","0.560","0.560","0.00%"
"2020-7-29","0.560","0.560","0.560","0.560","0.00%"
"2020-7-28","0.560","0.565","0.565","0.560","-0.88%"
"2020-7-27","0.565","0.565","0.565","0.565","0.00%"
"2020-7-24","0.565","0.580","0.580","0.565","-2.59%"
"2020-7-23","0.580","0.600","0.600","0.580","-3.33%"
"2020-7-22","0.600","0.600","0.600","0.600","0.00%"
"2020-7-21","0.600","0.600","0.600","0.600","0.00%"
"2020-7-20","0.600","0.585","0.600","0.585","2.56%"
"2020-7-17","0.585","0.590","0.590","0.585","-0.85%"
"2020-7-16","0.590","0.590","0.590","0.590","0.00%"
"2020-7-15","0.590","0.595","0.595","0.590","-0.84%"
"2020-7-14","0.595","0.595","0.595","0.595","0.00%"
"2020-7-13","0.595","0.595","0.595","0.595","0.00%"
"2020-7-10","0.595","0.595","0.595","0.595","0.00%"
"2020-7-9","0.595","0.590","0.595","0.590","0.85%"
"2020-7-8","0.590","0.590","0.590","0.590","0.00%"
"2020-7-7","0.590","0.595","0.595","0.590","-0.84%"
"2020-7-6","0.595","0.610","0.610","0.595","-2.46%"
"2020-7-3","0.610","0.605","0.610","0.605","0.83%"
"2020-7-2","0.605","0.600","0.605","0.600","0.83%"
