"日期","收市","開市","高","低","升跌（%）"
"2023-11-13","1.202","1.202","1.202","1.202","0.59%"
"2023-11-10","1.195","1.165","1.195","1.165","2.58%"
"2023-11-9","1.165","1.165","1.165","1.165","0.00%"
"2023-11-8","1.165","1.165","1.165","1.165","0.00%"
"2023-11-7","1.165","1.155","1.165","1.155","0.87%"
"2023-11-6","1.155","1.205","1.205","1.155","-4.15%"
"2023-11-3","1.205","1.170","1.205","1.170","2.99%"
"2023-11-2","1.170","1.205","1.205","1.170","-2.90%"
"2023-11-1","1.205","1.220","1.220","1.205","-1.23%"
"2023-10-31","1.220","1.225","1.225","1.220","-0.41%"
"2023-10-30","1.225","1.225","1.225","1.225","0.82%"
"2023-10-27","1.215","1.225","1.225","1.215","-0.82%"
"2023-10-26","1.225","1.225","1.225","1.225","0.00%"
"2023-10-25","1.225","1.225","1.225","1.225","0.00%"
"2023-10-24","1.225","1.224","1.225","1.224","0.08%"
"2023-10-23","1.224","1.210","1.224","1.210","1.16%"
"2023-10-20","1.210","1.219","1.219","1.210","-0.74%"
"2023-10-19","1.219","1.204","1.219","1.204","1.25%"
"2023-10-18","1.204","1.198","1.204","1.198","0.50%"
"2023-10-17","1.198","1.213","1.213","1.198","-1.24%"
"2023-10-16","1.213","1.213","1.213","1.213","-0.08%"
"2023-10-13","1.214","1.214","1.214","1.214","0.75%"
"2023-10-12","1.205","1.225","1.225","1.205","-1.63%"
"2023-10-11","1.225","1.225","1.225","1.225","0.82%"
"2023-10-10","1.215","1.215","1.215","1.215","0.00%"
"2023-10-9","1.215","1.215","1.215","1.215","0.00%"
"2023-10-6","1.215","1.195","1.215","1.195","1.67%"
"2023-10-5","1.195","1.205","1.205","1.195","-0.83%"
"2023-10-4","1.205","1.175","1.205","1.175","2.55%"
"2023-10-3","1.175","1.165","1.175","1.165","0.86%"
"2023-10-2","1.165","1.150","1.165","1.150","1.30%"
"2023-9-29","1.150","1.150","1.150","1.150","0.00%"
"2023-9-28","1.150","1.140","1.150","1.140","0.88%"
"2023-9-27","1.140","1.140","1.140","1.140","0.88%"
"2023-9-26","1.130","1.141","1.141","1.130","-0.96%"
"2023-9-25","1.141","1.141","1.141","1.141","-0.17%"
"2023-9-22","1.143","1.143","1.143","1.143","0.00%"
"2023-9-21","1.143","1.135","1.143","1.135","0.66%"
"2023-9-20","1.135","1.115","1.135","1.115","1.79%"
"2023-9-19","1.115","1.145","1.145","1.115","-2.62%"
"2023-9-18","1.145","1.125","1.145","1.125","1.78%"
"2023-9-15","1.125","1.117","1.125","1.117","0.76%"
"2023-9-14","1.117","1.126","1.126","1.117","-0.84%"
"2023-9-13","1.126","1.125","1.126","1.125","0.09%"
"2023-9-12","1.125","1.089","1.125","1.089","3.26%"
"2023-9-11","1.089","1.085","1.089","1.085","0.41%"
"2023-9-8","1.085","1.092","1.092","1.085","-0.64%"
"2023-9-7","1.092","1.089","1.092","1.089","0.23%"
"2023-9-6","1.089","1.086","1.089","1.086","0.60%"
"2023-9-4","1.083","1.080","1.083","1.080","0.28%"
"2023-9-1","1.080","1.075","1.080","1.075","0.47%"
"2023-8-31","1.075","1.095","1.095","1.075","-1.83%"
"2023-8-30","1.095","1.098","1.098","1.095","-0.27%"
"2023-8-29","1.098","1.098","1.098","1.098","0.00%"
"2023-8-28","1.098","1.098","1.098","1.098","0.37%"
"2023-8-25","1.094","1.088","1.094","1.088","0.55%"
"2023-8-24","1.088","1.097","1.097","1.088","-0.82%"
"2023-8-23","1.097","1.103","1.103","1.097","-0.54%"
"2023-8-22","1.103","1.087","1.103","1.087","1.43%"
"2023-8-21","1.087","1.074","1.087","1.074","1.26%"
"2023-8-18","1.074","1.080","1.080","1.074","-0.56%"
"2023-8-17","1.080","1.070","1.080","1.070","0.93%"
"2023-8-16","1.070","1.070","1.070","1.070","0.00%"
"2023-8-15","1.070","1.105","1.105","1.070","-3.17%"
"2023-8-14","1.105","1.070","1.105","1.070","3.27%"
"2023-8-11","1.070","1.070","1.070","1.070","0.19%"
"2023-8-10","1.068","1.068","1.068","1.068","0.00%"
"2023-8-9","1.068","1.070","1.070","1.068","-0.19%"
"2023-8-8","1.070","1.066","1.070","1.066","0.33%"
"2023-8-7","1.066","1.085","1.085","1.066","-1.71%"
"2023-8-4","1.085","1.085","1.085","1.085","0.00%"
"2023-8-3","1.085","1.085","1.085","1.085","-1.81%"
"2023-8-2","1.105","1.105","1.105","1.105","0.00%"
"2023-8-1","1.105","1.105","1.105","1.105","0.00%"
"2023-7-31","1.105","1.095","1.105","1.095","0.91%"
"2023-7-28","1.095","1.065","1.095","1.065","2.82%"
"2023-7-27","1.065","1.063","1.065","1.063","0.19%"
"2023-7-26","1.063","1.060","1.063","1.060","0.28%"
"2023-7-25","1.060","1.060","1.060","1.060","0.00%"
"2023-7-24","1.060","1.060","1.060","1.060","-3.20%"
"2023-7-21","1.095","1.095","1.095","1.095","1.86%"
"2023-7-20","1.075","1.075","1.075","1.075","1.32%"
"2023-7-19","1.061","1.075","1.075","1.061","-1.30%"
"2023-7-18","1.075","1.075","1.075","1.075","0.00%"
"2023-7-17","1.075","1.075","1.075","1.075","0.00%"
"2023-7-14","1.075","1.075","1.075","1.075","0.00%"
"2023-7-13","1.075","1.075","1.075","1.075","0.00%"
"2023-7-12","1.075","1.075","1.075","1.075","0.00%"
"2023-7-11","1.075","1.075","1.075","1.075","0.00%"
"2023-7-10","1.075","1.075","1.075","1.075","0.00%"
"2023-7-7","1.075","1.075","1.075","1.075","0.00%"
"2023-7-6","1.075","1.075","1.075","1.075","0.00%"
"2023-7-5","1.075","1.115","1.115","1.075","-3.59%"
"2023-7-4","1.115","1.095","1.115","1.095","1.83%"
"2023-7-3","1.095","1.125","1.125","1.095","-2.67%"
"2023-6-30","1.125","1.105","1.125","1.105","1.81%"
"2023-6-29","1.105","1.105","1.105","1.105","0.00%"
"2023-6-28","1.105","1.105","1.105","1.105","0.00%"
"2023-6-27","1.105","1.105","1.105","1.105","0.00%"
"2023-6-26","1.105","1.050","1.105","1.050","5.24%"
"2023-6-23","1.050","1.050","1.050","1.050","0.00%"
"2023-6-22","1.050","1.050","1.050","1.050","0.00%"
"2023-6-21","1.050","1.100","1.100","1.050","-4.55%"
"2023-6-20","1.100","1.099","1.100","1.099","0.09%"
"2023-6-19","1.099","1.085","1.099","1.085","1.29%"
"2023-6-16","1.085","1.085","1.085","1.085","-1.36%"
"2023-6-15","1.100","1.100","1.100","1.100","0.00%"
"2023-6-14","1.100","1.095","1.100","1.095","0.46%"
"2023-6-13","1.095","1.100","1.100","1.095","-0.45%"
"2023-6-12","1.100","1.100","1.100","1.100","2.33%"
"2023-6-9","1.075","1.100","1.100","1.075","-2.27%"
"2023-6-8","1.100","1.075","1.100","1.075","2.33%"
"2023-6-7","1.075","1.095","1.095","1.075","-1.83%"
"2023-6-6","1.095","1.090","1.095","1.090","0.46%"
"2023-6-5","1.090","1.090","1.090","1.090","1.40%"
"2023-6-2","1.075","1.075","1.075","1.075","0.00%"
"2023-6-1","1.075","1.084","1.084","1.075","-0.88%"
"2023-5-31","1.084","1.085","1.085","1.084","-0.05%"
"2023-5-30","1.085","1.075","1.085","1.075","0.93%"
"2023-5-29","1.075","1.060","1.075","1.060","1.42%"
"2023-5-26","1.060","1.055","1.060","1.055","0.47%"
"2023-5-25","1.055","1.059","1.059","1.055","-0.38%"
"2023-5-24","1.059","1.059","1.059","1.059","0.00%"
"2023-5-23","1.059","1.055","1.059","1.055","0.43%"
"2023-5-22","1.055","1.055","1.055","1.055","-0.24%"
"2023-5-19","1.058","1.055","1.058","1.055","0.24%"
"2023-5-18","1.055","1.059","1.059","1.055","-0.38%"
"2023-5-17","1.059","1.061","1.061","1.059","-0.19%"
"2023-5-16","1.061","1.061","1.061","1.061","1.34%"
"2023-5-15","1.047","1.047","1.047","1.047","0.00%"
"2023-5-12","1.047","1.053","1.053","1.047","-0.57%"
"2023-5-11","1.053","1.054","1.054","1.053","-0.09%"
"2023-5-10","1.054","1.055","1.055","1.054","-0.09%"
"2023-5-9","1.055","1.065","1.065","1.055","-0.94%"
"2023-5-8","1.065","1.065","1.065","1.065","1.43%"
"2023-5-5","1.050","1.065","1.065","1.050","-1.41%"
"2023-5-4","1.065","1.095","1.095","1.065","-2.74%"
"2023-5-3","1.095","1.115","1.115","1.095","-1.79%"
"2023-5-2","1.115","1.100","1.115","1.100","1.36%"
"2023-5-1","1.100","1.100","1.100","1.100","0.00%"
"2023-4-28","1.100","1.095","1.100","1.095","0.46%"
"2023-4-27","1.095","1.095","1.095","1.095","0.00%"
"2023-4-26","1.095","1.115","1.115","1.095","-1.79%"
"2023-4-25","1.115","1.135","1.135","1.115","-1.76%"
"2023-4-24","1.135","1.135","1.135","1.135","3.18%"
"2023-4-21","1.100","1.108","1.108","1.100","-0.72%"
"2023-4-20","1.108","1.108","1.108","1.108","-1.34%"
"2023-4-19","1.123","1.135","1.135","1.123","-1.06%"
"2023-4-18","1.135","1.120","1.135","1.120","1.34%"
"2023-4-17","1.120","1.120","1.120","1.120","-0.44%"
"2023-4-14","1.125","1.125","1.125","1.125","0.00%"
"2023-4-13","1.125","1.130","1.130","1.125","-0.44%"
"2023-4-12","1.130","1.124","1.130","1.124","0.53%"
"2023-4-11","1.124","1.117","1.124","1.117","0.63%"
"2023-4-10","1.117","1.117","1.117","1.117","1.09%"
"2023-4-7","1.105","1.097","1.105","1.097","0.78%"
"2023-4-6","1.097","1.128","1.128","1.097","-2.75%"
"2023-4-5","1.128","1.128","1.128","1.128","0.00%"
"2023-4-4","1.128","1.128","1.128","1.128","0.00%"
"2023-4-3","1.128","1.128","1.128","1.128","0.00%"
"2023-3-31","1.128","1.120","1.128","1.120","0.67%"
"2023-3-30","1.120","1.109","1.120","1.109","0.99%"
"2023-3-29","1.109","1.109","1.109","1.109","0.00%"
"2023-3-28","1.109","1.109","1.109","1.109","0.00%"
"2023-3-27","1.109","1.109","1.109","1.109","5.12%"
"2023-3-24","1.055","1.052","1.055","1.052","0.29%"
"2023-3-23","1.052","1.075","1.075","1.052","-2.14%"
"2023-3-22","1.075","1.075","1.075","1.075","0.00%"
"2023-3-21","1.075","1.050","1.075","1.050","2.38%"
"2023-3-20","1.050","1.050","1.050","1.050","-1.32%"
"2023-3-17","1.064","1.054","1.064","1.054","0.90%"
"2023-3-16","1.054","1.070","1.070","1.054","-1.45%"
"2023-3-15","1.070","1.050","1.070","1.050","1.90%"
"2023-3-14","1.050","1.055","1.055","1.050","-0.47%"
"2023-3-13","1.055","1.055","1.055","1.055","-6.22%"
"2023-3-10","1.125","1.124","1.125","1.124","0.09%"
"2023-3-9","1.124","1.132","1.132","1.124","-0.71%"
"2023-3-8","1.132","1.128","1.132","1.128","0.35%"
"2023-3-7","1.128","1.129","1.129","1.128","-0.09%"
"2023-3-6","1.129","1.155","1.155","1.129","-2.25%"
"2023-3-3","1.155","1.140","1.155","1.140","1.32%"
"2023-3-2","1.140","1.115","1.140","1.115","2.24%"
"2023-3-1","1.115","1.110","1.115","1.110","0.45%"
"2023-2-28","1.110","1.110","1.110","1.110","0.00%"
"2023-2-27","1.110","1.110","1.110","1.110","0.00%"
"2023-2-24","1.110","1.120","1.120","1.110","-0.89%"
"2023-2-23","1.120","1.130","1.130","1.120","-0.88%"
"2023-2-22","1.130","1.117","1.130","1.117","1.12%"
"2023-2-21","1.117","1.140","1.140","1.117","-1.97%"
"2023-2-20","1.140","1.145","1.145","1.140","-0.44%"
"2023-2-17","1.145","1.128","1.145","1.128","1.55%"
"2023-2-16","1.128","1.095","1.128","1.095","2.97%"
"2023-2-15","1.095","1.075","1.095","1.075","1.86%"
"2023-2-14","1.075","1.110","1.110","1.075","-3.15%"
"2023-2-13","1.110","1.110","1.110","1.110","6.02%"
"2023-2-10","1.047","1.050","1.050","1.047","-0.29%"
"2023-2-9","1.050","1.050","1.050","1.050","0.00%"
"2023-2-8","1.050","1.055","1.055","1.050","-0.47%"
"2023-2-7","1.055","1.050","1.055","1.050","0.48%"
"2023-2-6","1.050","1.030","1.050","1.030","1.94%"
"2023-2-3","1.030","1.015","1.030","1.015","1.48%"
"2023-2-2","1.015","1.062","1.062","1.015","-4.43%"
"2023-2-1","1.062","1.065","1.065","1.062","-0.28%"
"2023-1-31","1.065","1.075","1.075","1.065","-0.93%"
"2023-1-30","1.075","1.058","1.075","1.058","1.65%"
"2023-1-27","1.058","1.058","1.058","1.058","0.00%"
"2023-1-26","1.058","1.058","1.058","1.058","0.00%"
"2023-1-25","1.058","1.058","1.058","1.058","0.00%"
"2023-1-24","1.058","1.058","1.058","1.058","0.00%"
"2023-1-23","1.058","1.058","1.058","1.058","0.00%"
"2023-1-20","1.058","1.058","1.058","1.058","0.00%"
"2023-1-19","1.058","1.058","1.058","1.058","0.00%"
"2023-1-18","1.058","1.058","1.058","1.058","0.00%"
"2023-1-17","1.058","1.061","1.061","1.058","-0.38%"
"2023-1-16","1.061","1.061","1.061","1.061","0.90%"
"2023-1-13","1.052","1.065","1.065","1.052","-1.22%"
"2023-1-12","1.065","1.050","1.065","1.050","1.43%"
"2023-1-11","1.050","1.048","1.050","1.048","0.14%"
"2023-1-10","1.048","1.025","1.048","1.025","2.29%"
"2023-1-9","1.025","1.095","1.095","1.025","-6.39%"
"2023-1-6","1.095","1.155","1.155","1.095","-5.19%"
"2023-1-5","1.155","1.230","1.230","1.155","-6.10%"
"2023-1-4","1.230","1.230","1.230","1.230","0.00%"
"2023-1-3","1.230","1.230","1.230","1.230","0.00%"
"2023-1-2","1.230","1.230","1.230","1.230","0.00%"
"2022-12-30","1.230","1.230","1.230","1.230","0.00%"
"2022-12-29","1.230","1.230","1.230","1.230","0.00%"
"2022-12-28","1.230","1.200","1.230","1.200","2.50%"
"2022-12-27","1.200","1.080","1.200","1.080","11.11%"
"2022-12-26","1.080","1.080","1.080","1.080","0.00%"
"2022-12-23","1.080","1.105","1.169","1.080","-2.26%"
"2022-12-22","1.105","1.075","1.105","1.075","2.79%"
"2022-12-21","1.075","1.105","1.105","1.075","-2.71%"
"2022-12-20","1.105","1.075","1.105","1.075","2.79%"
"2022-12-19","1.075","1.075","1.075","1.075","0.94%"
"2022-12-16","1.065","1.115","1.115","1.065","-4.48%"
"2022-12-15","1.115","1.115","1.115","1.115","0.00%"
"2022-12-14","1.115","1.125","1.125","1.115","-0.89%"
"2022-12-13","1.125","1.165","1.165","1.125","-3.43%"
"2022-12-12","1.165","1.125","1.165","1.125","3.56%"
"2022-12-9","1.125","1.125","1.125","1.125","0.00%"
"2022-12-8","1.125","1.125","1.125","1.125","1.81%"
"2022-12-7","1.105","1.140","1.140","1.105","-3.07%"
"2022-12-6","1.140","1.145","1.145","1.140","-0.44%"
"2022-12-5","1.145","1.145","1.145","1.145","3.62%"
"2022-12-2","1.105","1.105","1.105","1.105","-6.36%"
"2022-12-1","1.180","1.264","1.264","1.180","-6.65%"
"2022-11-30","1.264","1.258","1.264","1.258","0.52%"
"2022-11-29","1.258","1.260","1.260","1.258","-0.20%"
"2022-11-28","1.260","1.283","1.283","1.260","-1.79%"
"2022-11-25","1.283","1.325","1.325","1.283","-3.17%"
"2022-11-24","1.325","1.325","1.325","1.325","0.00%"
"2022-11-23","1.325","1.365","1.365","1.325","-2.93%"
"2022-11-22","1.365","1.385","1.385","1.365","-1.44%"
"2022-11-21","1.385","1.385","1.385","1.385","-2.81%"
"2022-11-18","1.425","1.425","1.425","1.425","0.35%"
"2022-11-17","1.420","1.420","1.420","1.420","-7.49%"
"2022-11-16","1.535","1.535","1.535","1.535","0.00%"
"2022-11-15","1.535","1.535","1.535","1.535","0.00%"
"2022-11-14","1.535","1.535","1.535","1.535","0.00%"
"2022-11-11","1.535","1.535","1.535","1.535","0.00%"
"2022-11-10","1.535","1.535","1.535","1.535","0.00%"
"2022-11-9","1.535","1.535","1.535","1.535","0.00%"
"2022-11-8","1.535","1.535","1.535","1.535","0.00%"
"2022-11-7","1.535","1.535","1.535","1.535","0.00%"
"2022-11-4","1.535","1.535","1.535","1.535","-2.54%"
"2022-11-3","1.575","1.575","1.575","1.575","1.29%"
"2022-11-2","1.555","1.565","1.565","1.555","-0.64%"
"2022-11-1","1.565","1.535","1.565","1.535","1.95%"
"2022-10-31","1.535","1.535","1.535","1.535","-0.65%"
"2022-10-28","1.545","1.625","1.625","1.545","-4.92%"
"2022-10-27","1.625","1.663","1.663","1.625","-2.29%"
"2022-10-26","1.663","1.680","1.680","1.663","-1.01%"
"2022-10-25","1.680","1.685","1.685","1.680","-0.30%"
"2022-10-24","1.685","1.685","1.685","1.685","2.43%"
"2022-10-21","1.645","1.645","1.645","1.645","4.44%"
"2022-10-20","1.575","1.575","1.575","1.575","0.00%"
"2022-10-19","1.575","1.575","1.575","1.575","0.00%"
"2022-10-18","1.575","1.575","1.575","1.575","0.00%"
"2022-10-17","1.575","1.575","1.575","1.575","0.00%"
"2022-10-14","1.575","1.575","1.575","1.575","0.00%"
"2022-10-13","1.575","1.575","1.575","1.575","0.00%"
"2022-10-12","1.575","1.575","1.575","1.575","0.00%"
"2022-10-11","1.575","1.565","1.575","1.565","0.64%"
"2022-10-10","1.565","1.565","1.565","1.565","0.00%"
"2022-10-7","1.565","1.565","1.565","1.565","0.64%"
"2022-10-6","1.555","1.555","1.555","1.555","-0.64%"
"2022-10-5","1.565","1.575","1.575","1.565","-0.63%"
"2022-10-4","1.575","1.575","1.575","1.575","0.00%"
"2022-10-3","1.575","1.575","1.575","1.575","-0.63%"
"2022-9-30","1.585","1.585","1.585","1.585","3.26%"
"2022-9-29","1.535","1.535","1.535","1.535","1.32%"
"2022-9-28","1.515","1.505","1.515","1.505","0.66%"
"2022-9-27","1.505","1.305","1.505","1.305","15.33%"
"2022-9-26","1.305","1.315","1.315","1.305","-0.76%"
"2022-9-23","1.315","1.315","1.315","1.315","0.00%"
"2022-9-22","1.315","1.275","1.315","1.275","3.14%"
"2022-9-21","1.275","1.275","1.275","1.275","1.59%"
"2022-9-20","1.255","1.285","1.285","1.255","-2.33%"
"2022-9-19","1.285","1.285","1.285","1.285","0.78%"
"2022-9-16","1.275","1.255","1.275","1.255","1.59%"
"2022-9-15","1.255","1.225","1.255","1.225","2.45%"
"2022-9-14","1.225","1.215","1.225","1.215","0.82%"
"2022-9-13","1.215","1.195","1.215","1.195","1.67%"
"2022-9-12","1.195","1.195","1.195","1.195","2.58%"
"2022-9-9","1.165","1.165","1.165","1.165","0.00%"
"2022-9-8","1.165","1.165","1.165","1.165","-4.90%"
"2022-9-7","1.225","1.225","1.225","1.225","1.66%"
"2022-9-6","1.205","1.175","1.205","1.175","2.55%"
"2022-9-5","1.175","1.175","1.175","1.175","-1.67%"
"2022-9-2","1.195","1.165","1.195","1.165","2.58%"
"2022-9-1","1.165","1.135","1.165","1.135","2.64%"
"2022-8-31","1.135","1.145","1.145","1.135","-0.87%"
"2022-8-30","1.145","1.135","1.145","1.135","0.88%"
"2022-8-29","1.135","1.085","1.135","1.085","4.61%"
"2022-8-26","1.085","1.105","1.105","1.085","-1.81%"
"2022-8-25","1.105","1.105","1.105","1.105","0.00%"
"2022-8-24","1.105","1.115","1.115","1.105","-0.90%"
"2022-8-23","1.115","1.135","1.135","1.115","-1.76%"
"2022-8-22","1.135","1.135","1.135","1.135","1.79%"
"2022-8-19","1.115","1.115","1.115","1.115","0.00%"
"2022-8-18","1.115","1.105","1.115","1.105","0.90%"
"2022-8-17","1.105","1.075","1.105","1.075","2.79%"
"2022-8-16","1.075","1.075","1.075","1.075","0.00%"
"2022-8-15","1.075","1.075","1.075","1.075","0.00%"
"2022-8-12","1.075","1.065","1.075","1.065","0.94%"
"2022-8-11","1.065","1.075","1.075","1.065","-0.93%"
"2022-8-10","1.075","1.045","1.075","1.045","2.87%"
"2022-8-9","1.045","1.045","1.045","1.045","-0.95%"
"2022-8-8","1.055","1.055","1.055","1.055","0.00%"
"2022-8-5","1.055","1.055","1.055","1.055","0.00%"
"2022-8-4","1.055","1.055","1.055","1.055","0.00%"
"2022-8-3","1.055","1.045","1.055","1.045","0.96%"
"2022-8-2","1.045","1.055","1.055","1.045","-0.95%"
"2022-8-1","1.055","1.055","1.055","1.055","2.93%"
"2022-7-29","1.025","1.045","1.045","1.025","-1.91%"
"2022-7-28","1.045","1.075","1.075","1.045","-2.79%"
"2022-7-27","1.075","1.085","1.085","1.075","-0.92%"
"2022-7-26","1.085","1.075","1.085","1.075","0.93%"
"2022-7-25","1.075","1.075","1.075","1.075","-1.83%"
"2022-7-22","1.095","1.115","1.115","1.095","-1.79%"
"2022-7-21","1.115","1.105","1.115","1.105","0.90%"
"2022-7-20","1.105","1.095","1.105","1.095","0.91%"
"2022-7-19","1.095","1.095","1.095","1.095","0.00%"
"2022-7-18","1.095","1.095","1.095","1.095","0.92%"
"2022-7-15","1.085","1.085","1.085","1.085","-1.81%"
"2022-7-14","1.105","1.105","1.105","1.105","0.00%"
"2022-7-13","1.105","1.085","1.105","1.085","1.84%"
"2022-7-12","1.085","1.095","1.095","1.085","-0.91%"
"2022-7-11","1.095","1.095","1.095","1.095","2.82%"
